species,decimalLongitude,decimalLatitude
Gloydius ussuriensis,127.734608,35.191842
Gloydius ussuriensis,126.560972,35.164222
Gloydius ussuriensis,127.912136,36.388008
Gloydius ussuriensis,127.604361,35.157361
Gloydius ussuriensis,127.841028,36.298306
Gloydius ussuriensis,127.634861,37.742833
Gloydius ussuriensis,128.005778,37.564167
Gloydius ussuriensis,127.95202,36.421222
Gloydius ussuriensis,127.694247,35.165731
Gloydius ussuriensis,127.731161,35.147997
Gloydius ussuriensis,126.984806,37.433917
Gloydius ussuriensis,127.597583,35.097972
Gloydius ussuriensis,128.336639,37.669972
Gloydius ussuriensis,127.534,36.372444
Gloydius ussuriensis,128.464722,37.608778
Gloydius ussuriensis,126.587445,35.182944
Gloydius ussuriensis,126.833417,34.901194
Gloydius ussuriensis,128.105278,37.579167
Gloydius ussuriensis,126.584417,35.22275
Gloydius ussuriensis,126.486847,37.015642
Gloydius ussuriensis,126.491889,37.020478
Gloydius ussuriensis,126.583702,36.74535
Gloydius ussuriensis,126.196669,36.835995
Gloydius ussuriensis,127.682833,37.601194
Gloydius ussuriensis,127.450389,36.264139
Gloydius ussuriensis,127.682858,35.102928
Gloydius ussuriensis,128.251806,37.656778
Gloydius ussuriensis,128.02425,37.738083
Gloydius ussuriensis,128.087667,37.651667
Gloydius ussuriensis,126.277833,35.114944
Gloydius ussuriensis,126.661139,35.191556
Gloydius ussuriensis,127.607611,37.666278
Gloydius ussuriensis,127.524472,37.605139
Gloydius ussuriensis,127.601778,36.39325
Gloydius ussuriensis,127.81125,37.707417
Gloydius ussuriensis,127.517639,37.513028
Gloydius ussuriensis,127.262833,36.402944
Gloydius ussuriensis,127.802167,37.711
Gloydius ussuriensis,126.925486,37.211058
Gloydius ussuriensis,127.053139,35.158472
Gloydius ussuriensis,126.823167,34.761028
Gloydius ussuriensis,126.911361,36.440778
Gloydius ussuriensis,127.731083,37.5195
Gloydius ussuriensis,127.603445,37.617
Gloydius ussuriensis,126.91412,37.220872
Gloydius ussuriensis,127.053111,35.188556
Gloydius ussuriensis,127.688417,37.701
Gloydius ussuriensis,126.973639,36.304528
Gloydius ussuriensis,127.829986,35.202694
Gloydius ussuriensis,126.710964,37.192097
Gloydius ussuriensis,127.268472,36.311889
Gloydius ussuriensis,127.995361,37.641
Gloydius ussuriensis,126.90715,37.144236
Gloydius ussuriensis,127.639945,37.645194
Gloydius ussuriensis,128.008528,36.281417
Gloydius ussuriensis,127.54225,37.618917
Gloydius ussuriensis,128.072667,36.346361
Gloydius ussuriensis,127.816167,35.061731
Gloydius ussuriensis,126.66375,37.460194
Gloydius ussuriensis,126.722161,37.174778
Gloydius ussuriensis,126.583529,36.740191
Gloydius ussuriensis,127.383386,36.020503
Gloydius ussuriensis,126.592112,36.740054
Gloydius ussuriensis,127.585611,37.723444
Gloydius ussuriensis,126.476389,35.046778
Gloydius ussuriensis,126.084639,36.229028
Gloydius ussuriensis,128.093918,37.566918
Gloydius ussuriensis,126.520014,37.052533
Gloydius ussuriensis,126.970047,37.114414
Gloydius ussuriensis,126.350111,36.339389
Gloydius ussuriensis,126.929031,37.027636
Gloydius ussuriensis,126.261695,36.300944
Gloydius ussuriensis,126.590799,36.737137
Gloydius ussuriensis,126.712873,37.907813
Gloydius ussuriensis,127.209818,38.107818
Gloydius ussuriensis,127.206872,38.292186
Gloydius ussuriensis,128.412954,38.476395
Gloydius ussuriensis,127.088967,38.185336
Gloydius ussuriensis,127.672163,38.252249
Gloydius ussuriensis,126.869305,38.021615
Gloydius ussuriensis,129.023123,36.656598
Gloydius ussuriensis,127.714382,38.181619
Gloydius ussuriensis,128.359683,38.312969
Gloydius ussuriensis,126.902802,38.071245
Gloydius ussuriensis,129.107096,35.264016
Gloydius ussuriensis,128.095124,35.4688
Gloydius ussuriensis,128.079828,35.306541
Gloydius ussuriensis,127.634473,38.13254
Gloydius ussuriensis,127.711355,38.160315
Gloydius ussuriensis,127.473642,38.298903
Gloydius ussuriensis,127.12602,38.112484
Gloydius ussuriensis,127.924053,38.035789
Gloydius ussuriensis,127.162129,38.0263
Gloydius ussuriensis,129.214308,35.281931
Gloydius ussuriensis,126.974607,38.036561
Gloydius ussuriensis,127.204375,38.045409
Gloydius ussuriensis,129.092227,35.411072
Gloydius ussuriensis,126.87956,38.003767
Gloydius ussuriensis,127.89592,38.245619
Gloydius ussuriensis,127.88255,38.011286
Gloydius ussuriensis,128.928305,36.635705
Gloydius ussuriensis,126.996646,38.136167
Gloydius ussuriensis,129.020242,35.283902
Gloydius ussuriensis,129.149102,36.65416
Gloydius ussuriensis,127.011586,38.133092
Gloydius ussuriensis,128.188989,35.476055
Gloydius ussuriensis,126.733194,37.935716
Gloydius ussuriensis,126.991246,38.131031
Gloydius ussuriensis,128.953815,36.696356
Gloydius ussuriensis,127.433639,38.118346
Gloydius ussuriensis,127.273361,38.179738
Gloydius ussuriensis,127.36725,38.177792
Gloydius ussuriensis,127.373084,38.086402
Gloydius ussuriensis,127.262249,38.115848
Gloydius ussuriensis,127.444471,38.115569
Gloydius ussuriensis,127.411417,38.071124
Gloydius ussuriensis,127.410306,38.071124
Gloydius ussuriensis,127.390305,38.029459
Gloydius ussuriensis,127.391694,38.029459
Gloydius ussuriensis,127.442525,38.026957
Gloydius ussuriensis,127.284748,38.020015
Gloydius ussuriensis,127.366415,38.038347
Gloydius ussuriensis,127.480305,38.029457
Gloydius ussuriensis,127.64336,38.026678
Gloydius ussuriensis,127.402808,38.20057
Gloydius ussuriensis,127.511539,35.367439
Gloydius ussuriensis,128.278366,38.017503
Gloydius ussuriensis,127.509207,35.272061
Gloydius ussuriensis,126.987605,38.092321
Gloydius ussuriensis,128.304477,38.060004
Gloydius ussuriensis,127.51254,35.30514
Gloydius ussuriensis,128.173521,35.266075
Gloydius ussuriensis,128.562259,38.111666
Gloydius ussuriensis,128.605867,38.007779
Gloydius ussuriensis,128.558922,38.022779
Gloydius ussuriensis,127.587978,35.254119
Gloydius ussuriensis,127.574562,35.271283
Gloydius ussuriensis,128.520036,38.226114
Gloydius ussuriensis,128.396978,38.027502
Gloydius ussuriensis,129.147452,35.346757
Gloydius ussuriensis,127.40691,35.30489
Gloydius ussuriensis,129.339769,35.368923
Gloydius ussuriensis,129.364694,35.482604
Gloydius ussuriensis,129.111834,35.483303
Gloydius ussuriensis,128.686146,38.009998
Gloydius ussuriensis,128.255943,38.304525
Gloydius ussuriensis,129.146646,35.345487
Gloydius ussuriensis,128.688368,38.053055
Gloydius ussuriensis,129.173033,35.337953
Gloydius ussuriensis,129.364657,35.482402
Gloydius ussuriensis,127.401455,36.568636
Gloydius ussuriensis,128.579098,36.673187
Gloydius ussuriensis,128.645591,38.035276
Gloydius ussuriensis,127.810445,38.286528
Gloydius ussuriensis,127.400032,38.293348
Gloydius ussuriensis,129.111022,35.48345
Gloydius ussuriensis,127.711855,38.175397
Gloydius ussuriensis,127.447249,38.101959
Gloydius ussuriensis,129.189365,35.396696
Gloydius ussuriensis,127.350305,38.126681
Gloydius ussuriensis,129.143871,35.181553
Gloydius ussuriensis,129.054878,35.207133
Gloydius ussuriensis,127.26336,38.121406
Gloydius ussuriensis,129.017771,35.135696
Gloydius ussuriensis,129.413064,35.497816
Gloydius ussuriensis,129.04938,35.08598
Gloydius ussuriensis,127.465528,38.111158
Gloydius ussuriensis,129.054125,35.206661
Gloydius ussuriensis,127.321138,38.094182
Gloydius ussuriensis,129.190283,35.218938
Gloydius ussuriensis,127.442803,38.027235
Gloydius ussuriensis,127.475585,38.144735
Gloydius ussuriensis,129.411789,35.49652
Gloydius ussuriensis,127.485304,38.061125
Gloydius ussuriensis,129.144981,35.240019
Gloydius ussuriensis,127.447527,38.106959
Gloydius ussuriensis,129.390269,36.723726
Gloydius ussuriensis,128.232114,35.388179
Gloydius ussuriensis,128.544416,37.757619
Gloydius ussuriensis,127.150933,38.237442
Gloydius ussuriensis,127.637333,35.418767
Gloydius ussuriensis,129.313521,35.389392
Gloydius ussuriensis,126.984744,38.131198
Gloydius ussuriensis,129.233669,36.725961
Gloydius ussuriensis,129.32648,36.746309
Gloydius ussuriensis,129.057654,35.490831
Gloydius ussuriensis,127.528666,36.561832
Gloydius ussuriensis,129.088599,35.056095
Gloydius ussuriensis,129.274552,35.39878
Gloydius ussuriensis,127.993066,35.354809
Gloydius ussuriensis,128.01443,35.473748
Gloydius ussuriensis,128.152157,35.385531
Gloydius ussuriensis,128.60559,38.007779
Gloydius ussuriensis,127.078412,38.252106
Gloydius ussuriensis,127.904937,35.420974
Gloydius ussuriensis,128.112882,35.301819
Gloydius ussuriensis,129.093209,35.160194
Gloydius ussuriensis,129.142914,35.284952
Gloydius ussuriensis,129.004881,35.399611
Gloydius ussuriensis,128.593646,38.075279
Gloydius ussuriensis,127.193736,38.102235
Gloydius ussuriensis,127.681524,35.364912
Gloydius ussuriensis,128.602534,38.005832
Gloydius ussuriensis,127.712688,35.408935
Gloydius ussuriensis,127.800708,35.449354
Gloydius ussuriensis,127.680469,38.144123
Gloydius ussuriensis,128.309409,38.420734
Gloydius ussuriensis,127.77426,38.218122
Gloydius ussuriensis,127.222871,38.247802
Gloydius ussuriensis,127.709271,35.472178
Gloydius ussuriensis,129.082603,35.388522
Gloydius ussuriensis,127.342809,38.30446
Gloydius ussuriensis,128.594201,38.07639
Gloydius ussuriensis,127.076134,38.255106
Gloydius ussuriensis,127.200983,38.28177
Gloydius ussuriensis,127.549952,35.419017
Gloydius ussuriensis,127.540369,35.460817
Gloydius ussuriensis,128.201634,35.316466
Gloydius ussuriensis,127.073218,38.247495
Gloydius ussuriensis,127.689273,35.431766
Gloydius ussuriensis,127.474615,36.558721
Gloydius ussuriensis,128.362256,38.03028
Gloydius ussuriensis,127.233565,38.173422
Gloydius ussuriensis,127.200928,38.255718
Gloydius ussuriensis,127.411732,36.527474
Gloydius ussuriensis,127.025806,38.176365
Gloydius ussuriensis,127.722799,35.283588
Gloydius ussuriensis,128.309755,38.007226
Gloydius ussuriensis,128.472535,38.035835
Gloydius ussuriensis,128.530313,38.062222
Gloydius ussuriensis,129.082329,35.388173
Gloydius ussuriensis,127.739491,35.437627
Gloydius ussuriensis,127.109606,38.016384
Gloydius ussuriensis,127.188652,38.258689
Gloydius ussuriensis,129.214697,35.262128
Gloydius ussuriensis,127.089244,38.255217
Gloydius ussuriensis,129.057375,35.473937
Gloydius ussuriensis,127.639695,38.150205
Gloydius ussuriensis,128.561981,38.111666
Gloydius ussuriensis,128.257647,38.083148
Gloydius ussuriensis,129.235166,35.391253
Gloydius ussuriensis,129.159505,35.471882
Gloydius ussuriensis,127.640306,38.143595
Gloydius ussuriensis,129.256862,35.454767
Gloydius ussuriensis,128.870711,35.443342
Gloydius ussuriensis,127.599799,36.526531
Gloydius ussuriensis,128.184041,35.360452
Gloydius ussuriensis,128.586333,35.479766
Gloydius ussuriensis,129.201033,36.696864
Gloydius ussuriensis,127.506306,36.586412
Gloydius ussuriensis,127.63164,38.16587
Gloydius ussuriensis,127.61081,38.049439
Gloydius ussuriensis,129.281583,36.576497
Gloydius ussuriensis,127.688163,38.109099
Gloydius ussuriensis,129.118621,35.350062
Gloydius ussuriensis,127.695289,36.69179
Gloydius ussuriensis,127.722106,38.016832
Gloydius ussuriensis,129.242582,35.460856
Gloydius ussuriensis,127.904548,35.265165
Gloydius ussuriensis,129.242572,35.460958
Gloydius ussuriensis,128.636701,38.015833
Gloydius ussuriensis,129.256858,35.454635
Gloydius ussuriensis,127.561884,36.665542
Gloydius ussuriensis,127.641738,36.715954
Gloydius ussuriensis,129.234388,35.427082
Gloydius ussuriensis,128.295842,38.181405
Gloydius ussuriensis,128.4549,35.473655
Gloydius ussuriensis,129.260947,36.684493
Gloydius ussuriensis,127.681319,36.568498
Gloydius ussuriensis,129.38321,36.567805
Gloydius ussuriensis,128.565036,38.130556
Gloydius ussuriensis,127.642417,38.132457
Gloydius ussuriensis,128.157966,35.363769
Gloydius ussuriensis,129.141702,35.438191
Gloydius ussuriensis,129.232653,36.594812
Gloydius ussuriensis,127.642472,38.22553
Gloydius ussuriensis,127.731009,36.526254
Gloydius ussuriensis,127.602242,36.612826
Gloydius ussuriensis,129.061738,35.311705
Gloydius ussuriensis,127.653804,38.217808
Gloydius ussuriensis,127.522288,38.272468
Gloydius ussuriensis,129.396066,36.694493
Gloydius ussuriensis,129.058819,35.439044
Gloydius ussuriensis,129.169979,35.245852
Gloydius ussuriensis,129.297744,35.393864
Gloydius ussuriensis,128.320301,35.400134
Gloydius ussuriensis,126.868701,36.407157
Gloydius ussuriensis,127.343905,36.200027
Gloydius ussuriensis,127.339526,36.190191
Gloydius ussuriensis,127.588842,36.553137
Gloydius ussuriensis,126.600866,36.736889
Gloydius ussuriensis,127.589185,36.552689
Gloydius ussuriensis,127.229039,38.073989
Gloydius ussuriensis,129.345594,36.530563
Gloydius ussuriensis,129.239666,35.371449
Gloydius ussuriensis,127.614379,36.661293
Gloydius ussuriensis,128.05381,36.600914
Gloydius ussuriensis,127.812022,35.404575
Gloydius ussuriensis,129.157188,36.541623
Gloydius ussuriensis,129.141953,35.327092
Gloydius ussuriensis,127.759418,36.518416
Gloydius ussuriensis,127.638823,36.518476
Gloydius ussuriensis,127.717343,36.596634
Gloydius ussuriensis,127.940835,36.52333
Gloydius ussuriensis,128.447222,36.694535
Gloydius ussuriensis,127.205985,38.069128
Gloydius ussuriensis,129.381599,36.528512
Gloydius ussuriensis,129.40006,36.643299
Gloydius ussuriensis,127.071191,38.208361
Gloydius ussuriensis,127.977149,35.34693
Gloydius ussuriensis,127.943282,35.438648
Gloydius ussuriensis,129.195339,35.167833
Gloydius ussuriensis,129.428243,36.513806
Gloydius ussuriensis,127.687706,36.646712
Gloydius ussuriensis,127.739952,36.641602
Gloydius ussuriensis,129.057656,35.243768
Gloydius ussuriensis,129.057291,35.244527
Gloydius ussuriensis,127.818467,35.275162
Gloydius ussuriensis,127.188043,38.025605
Gloydius ussuriensis,126.636829,36.737096
Gloydius ussuriensis,127.276268,36.159499
Gloydius ussuriensis,126.619577,36.752983
Gloydius ussuriensis,126.585352,36.741085
Gloydius ussuriensis,126.325013,37.744469
Gloydius ussuriensis,126.476125,37.715856
Gloydius ussuriensis,126.308346,37.68697
Gloydius ussuriensis,128.415277,36.957126
Gloydius ussuriensis,128.324149,35.646782
Gloydius ussuriensis,126.440012,37.676966
Gloydius ussuriensis,128.469357,36.869858
Gloydius ussuriensis,128.515289,36.830271
Gloydius ussuriensis,128.703345,36.773601
Gloydius ussuriensis,128.709738,36.91638
Gloydius ussuriensis,129.19157,36.928912
Gloydius ussuriensis,126.88027,37.57635
Gloydius ussuriensis,128.588068,36.906938
Gloydius ussuriensis,126.480473,36.548827
Gloydius ussuriensis,128.270651,36.95593
Gloydius ussuriensis,124.684728,37.971156
Gloydius ussuriensis,126.937708,37.695892
Gloydius ussuriensis,128.484606,36.774453
Gloydius ussuriensis,126.761724,35.445226
Gloydius ussuriensis,128.530697,35.661357
Gloydius ussuriensis,126.914627,37.697836
Gloydius ussuriensis,128.957188,35.676747
Gloydius ussuriensis,128.769107,36.917744
Gloydius ussuriensis,128.72167,37.877553
Gloydius ussuriensis,128.799801,36.782898
Gloydius ussuriensis,128.84699,36.831171
Gloydius ussuriensis,128.744087,37.877442
Gloydius ussuriensis,126.781475,35.395532
Gloydius ussuriensis,128.869211,36.770039
Gloydius ussuriensis,128.951438,35.71627
Gloydius ussuriensis,126.682168,35.349448
Gloydius ussuriensis,128.671956,36.827767
Gloydius ussuriensis,128.928677,36.909524
Gloydius ussuriensis,126.65925,35.301392
Gloydius ussuriensis,128.826894,35.652193
Gloydius ussuriensis,128.86585,36.80859
Gloydius ussuriensis,128.736958,36.833323
Gloydius ussuriensis,128.961257,36.951519
Gloydius ussuriensis,126.639418,35.444867
Gloydius ussuriensis,128.944397,36.939548
Gloydius ussuriensis,127.275496,35.984952
Gloydius ussuriensis,126.679082,35.290171
Gloydius ussuriensis,126.412247,35.319175
Gloydius ussuriensis,129.07658,36.9293
Gloydius ussuriensis,127.159185,37.703431
Gloydius ussuriensis,127.258183,37.540401
Gloydius ussuriensis,129.053751,36.769041
Gloydius ussuriensis,126.716193,35.274976
Gloydius ussuriensis,127.284656,37.534346
Gloydius ussuriensis,128.889111,35.568925
Gloydius ussuriensis,128.926762,36.776872
Gloydius ussuriensis,126.396721,35.33662
Gloydius ussuriensis,128.97598,36.769957
Gloydius ussuriensis,126.846572,36.713085
Gloydius ussuriensis,129.089775,36.769541
Gloydius ussuriensis,128.902792,36.765179
Gloydius ussuriensis,127.400964,37.636732
Gloydius ussuriensis,127.404271,37.727483
Gloydius ussuriensis,126.613196,35.365618
Gloydius ussuriensis,128.971146,36.817201
Gloydius ussuriensis,128.787754,37.783578
Gloydius ussuriensis,129.074554,36.8332
Gloydius ussuriensis,126.760976,35.488449
Gloydius ussuriensis,127.399824,37.692568
Gloydius ussuriensis,129.069942,36.915385
Gloydius ussuriensis,127.342716,37.709429
Gloydius ussuriensis,126.823861,35.308614
Gloydius ussuriensis,126.405081,35.282701
Gloydius ussuriensis,128.78942,37.781217
Gloydius ussuriensis,126.358342,37.532802
Gloydius ussuriensis,127.234881,37.688264
Gloydius ussuriensis,128.830783,35.559481
Gloydius ussuriensis,127.393018,37.561983
Gloydius ussuriensis,126.770029,35.349476
Gloydius ussuriensis,126.614975,35.470672
Gloydius ussuriensis,126.435331,35.297702
Gloydius ussuriensis,128.253027,37.818392
Gloydius ussuriensis,128.319427,36.755231
Gloydius ussuriensis,126.530609,35.276755
Gloydius ussuriensis,126.722394,35.407308
Gloydius ussuriensis,127.069529,35.274777
Gloydius ussuriensis,126.639711,36.690423
Gloydius ussuriensis,126.583055,35.270562
Gloydius ussuriensis,127.031478,35.470555
Gloydius ussuriensis,127.048421,35.42653
Gloydius ussuriensis,126.700879,36.515843
Gloydius ussuriensis,128.255209,36.91363
Gloydius ussuriensis,128.261778,37.818559
Gloydius ussuriensis,124.712506,37.965046
Gloydius ussuriensis,126.29269,36.611622
Gloydius ussuriensis,126.871029,35.327112
Gloydius ussuriensis,126.709892,35.461643
Gloydius ussuriensis,128.058777,37.8862
Gloydius ussuriensis,124.702227,37.9306
Gloydius ussuriensis,126.574002,35.420284
Gloydius ussuriensis,126.382112,36.658286
Gloydius ussuriensis,126.525028,35.424897
Gloydius ussuriensis,126.665028,35.2812
Gloydius ussuriensis,126.698199,35.477811
Gloydius ussuriensis,126.478693,35.395036
Gloydius ussuriensis,124.713895,37.960877
Gloydius ussuriensis,126.863681,36.412996
Gloydius ussuriensis,129.236483,36.909026
Gloydius ussuriensis,129.338778,36.972492
Gloydius ussuriensis,129.218444,35.591091
Gloydius ussuriensis,126.978088,35.487503
Gloydius ussuriensis,129.240038,36.934745
Gloydius ussuriensis,126.445636,35.260312
Gloydius ussuriensis,129.276895,36.949133
Gloydius ussuriensis,128.955534,36.991487
Gloydius ussuriensis,129.251481,36.93319
Gloydius ussuriensis,128.790633,36.964683
Gloydius ussuriensis,129.182598,36.939161
Gloydius ussuriensis,129.02414,36.930161
Gloydius ussuriensis,129.058471,36.884444
Gloydius ussuriensis,128.929732,36.947964
Gloydius ussuriensis,126.995756,35.473696
Gloydius ussuriensis,129.007169,36.964962
Gloydius ussuriensis,126.953921,35.432334
Gloydius ussuriensis,128.788523,36.884276
Gloydius ussuriensis,129.183183,36.788484
Gloydius ussuriensis,129.198681,36.85331
Gloydius ussuriensis,129.083442,36.838838
Gloydius ussuriensis,126.992835,35.334779
Gloydius ussuriensis,129.270925,36.830646
Gloydius ussuriensis,128.754109,36.856945
Gloydius ussuriensis,128.789578,36.933687
Gloydius ussuriensis,126.675253,35.48556
Gloydius ussuriensis,128.936122,36.757847
Gloydius ussuriensis,126.806251,35.357336
Gloydius ussuriensis,126.570158,37.645562
Gloydius ussuriensis,129.367902,35.693136
Gloydius ussuriensis,126.55516,37.667782
Gloydius ussuriensis,126.591822,37.731386
Gloydius ussuriensis,128.939787,36.87675
Gloydius ussuriensis,127.051948,35.451807
Gloydius ussuriensis,129.409648,35.723606
Gloydius ussuriensis,127.26427,36.798164
Gloydius ussuriensis,127.364817,36.800664
Gloydius ussuriensis,126.716514,36.76061
Gloydius ussuriensis,127.326764,36.850103
Gloydius ussuriensis,127.47814,36.848715
Gloydius ussuriensis,127.321764,36.901764
Gloydius ussuriensis,127.401202,36.883711
Gloydius ussuriensis,127.363149,36.938426
Gloydius ussuriensis,127.422867,36.84066
Gloydius ussuriensis,127.307043,36.938982
Gloydius ussuriensis,127.562672,37.872964
Gloydius ussuriensis,128.182527,36.851983
Gloydius ussuriensis,127.51499,37.866954
Gloydius ussuriensis,127.512319,37.803455
Gloydius ussuriensis,127.506047,37.761021
Gloydius ussuriensis,127.555998,37.802673
Gloydius ussuriensis,127.577091,37.761919
Gloydius ussuriensis,127.59978,37.853686
Gloydius ussuriensis,126.868462,37.893035
Gloydius ussuriensis,126.9504,37.803602
Gloydius ussuriensis,127.985999,35.546437
Gloydius ussuriensis,126.536155,35.50465
Gloydius ussuriensis,126.652135,35.535676
Gloydius ussuriensis,128.056112,36.861073
Gloydius ussuriensis,128.036171,36.918862
Gloydius ussuriensis,127.493961,37.92498
Gloydius ussuriensis,127.890336,35.678573
Gloydius ussuriensis,127.43505,37.851933
Gloydius ussuriensis,126.692275,35.52532
Gloydius ussuriensis,126.905423,35.698843
Gloydius ussuriensis,127.455076,37.900538
Gloydius ussuriensis,127.340086,37.908731
Gloydius ussuriensis,126.494444,35.613587
Gloydius ussuriensis,126.737182,35.509242
Gloydius ussuriensis,126.611477,35.702341
Gloydius ussuriensis,126.645171,35.66146
Gloydius ussuriensis,126.591275,36.746587
Gloydius ussuriensis,127.940889,35.574696
Gloydius ussuriensis,127.409257,36.86649
Gloydius ussuriensis,127.463798,37.767526
Gloydius ussuriensis,127.818953,35.733288
Gloydius ussuriensis,127.986163,35.522758
Gloydius ussuriensis,127.291767,36.895375
Gloydius ussuriensis,127.312727,37.923257
Gloydius ussuriensis,127.494149,35.694874
Gloydius ussuriensis,127.426044,35.711455
Gloydius ussuriensis,127.329542,36.822328
Gloydius ussuriensis,126.803766,35.653014
Gloydius ussuriensis,127.426349,35.681903
Gloydius ussuriensis,127.845618,35.710236
Gloydius ussuriensis,127.895058,35.730234
Gloydius ussuriensis,127.470096,35.636075
Gloydius ussuriensis,127.948942,35.681073
Gloydius ussuriensis,127.486194,36.933428
Gloydius ussuriensis,127.406758,36.807886
Gloydius ussuriensis,127.976996,35.591083
Gloydius ussuriensis,127.392591,36.917318
Gloydius ussuriensis,127.27288,36.828161
Gloydius ussuriensis,127.755904,35.697181
Gloydius ussuriensis,127.40898,36.780945
Gloydius ussuriensis,126.866261,35.505531
Gloydius ussuriensis,126.965398,37.920533
Gloydius ussuriensis,127.445599,35.5605
Gloydius ussuriensis,127.858951,35.625245
Gloydius ussuriensis,126.907647,35.505531
Gloydius ussuriensis,128.057952,36.86025
Gloydius ussuriensis,127.679106,35.616551
Gloydius ussuriensis,127.848395,35.706069
Gloydius ussuriensis,126.28008,36.842903
Gloydius ussuriensis,126.700375,36.964197
Gloydius ussuriensis,126.847076,37.810267
Gloydius ussuriensis,127.143568,37.951624
Gloydius ussuriensis,126.745696,37.81721
Gloydius ussuriensis,127.449098,35.561167
Gloydius ussuriensis,126.402207,36.949919
Gloydius ussuriensis,126.675202,36.917756
Gloydius ussuriensis,126.943734,37.778049
Gloydius ussuriensis,126.477674,36.843793
Gloydius ussuriensis,126.811821,35.549415
Gloydius ussuriensis,126.971508,37.909701
Gloydius ussuriensis,126.259027,36.773911
Gloydius ussuriensis,127.677245,35.553669
Gloydius ussuriensis,126.585802,36.922618
Gloydius ussuriensis,127.775273,35.626505
Gloydius ussuriensis,127.444576,37.965114
Gloydius ussuriensis,126.994683,36.836325
Gloydius ussuriensis,127.761182,35.592748
Gloydius ussuriensis,127.883038,35.604321
Gloydius ussuriensis,127.315394,37.909592
Gloydius ussuriensis,127.905892,35.558309
Gloydius ussuriensis,126.981712,36.883375
Gloydius ussuriensis,126.653143,35.546654
Gloydius ussuriensis,126.901524,36.869348
Gloydius ussuriensis,128.005564,36.954706
Gloydius ussuriensis,127.416856,37.933201
Gloydius ussuriensis,127.858951,35.560808
Gloydius ussuriensis,127.41194,37.968058
Gloydius ussuriensis,128.011126,36.992426
Gloydius ussuriensis,127.948664,35.718013
Gloydius ussuriensis,127.88617,35.651354
Gloydius ussuriensis,127.856464,35.519897
Gloydius ussuriensis,127.38175,37.830185
Gloydius ussuriensis,127.068576,35.571719
Gloydius ussuriensis,126.616316,36.714119
Gloydius ussuriensis,127.239017,35.951886
Gloydius ussuriensis,126.630894,35.640197
Gloydius ussuriensis,127.898948,35.524979
Gloydius ussuriensis,127.82312,35.688294
Gloydius ussuriensis,127.976162,35.728845
Gloydius ussuriensis,127.976163,35.647466
Gloydius ussuriensis,127.826454,35.639688
Gloydius ussuriensis,127.817844,35.597193
Gloydius ussuriensis,127.82451,35.56914
Gloydius ussuriensis,127.526494,34.439564
Gloydius ussuriensis,127.503341,34.451129
Gloydius ussuriensis,127.155401,34.461806
Gloydius ussuriensis,127.516499,34.445772
Gloydius ussuriensis,127.804329,36.302584
Gloydius ussuriensis,127.923549,36.244017
Gloydius ussuriensis,127.434131,35.338933
Gloydius ussuriensis,126.515767,34.623186
Gloydius ussuriensis,126.864524,35.73425
Gloydius ussuriensis,127.23244,35.849246
Gloydius ussuriensis,127.836296,37.516563
Gloydius ussuriensis,129.299911,35.382329
Gloydius ussuriensis,127.864949,36.434594
Gloydius ussuriensis,129.310935,35.382396
Gloydius ussuriensis,128.116337,36.45023
Gloydius ussuriensis,127.451742,35.82256
Gloydius ussuriensis,126.532284,34.907944
Gloydius ussuriensis,129.33286,35.867117
Gloydius ussuriensis,127.140498,37.226518
Gloydius ussuriensis,127.075936,35.570368
Gloydius ussuriensis,127.396262,35.831014
Gloydius ussuriensis,126.682328,34.996696
Gloydius ussuriensis,127.09823,35.62927
Gloydius ussuriensis,129.343925,35.838079
Gloydius ussuriensis,129.313926,35.927863
Gloydius ussuriensis,129.189444,35.193575
Gloydius ussuriensis,129.133219,35.302995
Gloydius ussuriensis,127.846538,37.559446
Gloydius ussuriensis,127.047652,37.168312
Gloydius ussuriensis,126.917112,35.691803
Gloydius ussuriensis,127.244893,35.855031
Gloydius ussuriensis,127.38051,35.791519
Gloydius ussuriensis,127.773487,34.515376
Gloydius ussuriensis,127.781637,37.330514
Gloydius ussuriensis,127.382399,35.789202
Gloydius ussuriensis,126.433483,34.679252
Gloydius ussuriensis,129.143335,35.178024
Gloydius ussuriensis,129.346665,35.925251
Gloydius ussuriensis,128.225327,36.521341
Gloydius ussuriensis,127.457854,35.822597
Gloydius ussuriensis,126.967326,35.727657
Gloydius ussuriensis,129.485035,35.977779
Gloydius ussuriensis,129.182295,35.208618
Gloydius ussuriensis,127.34064,37.412481
Gloydius ussuriensis,129.136427,35.320775
Gloydius ussuriensis,128.463761,36.015286
Gloydius ussuriensis,127.072962,35.848048
Gloydius ussuriensis,128.458497,35.916214
Gloydius ussuriensis,128.20406,37.102504
Gloydius ussuriensis,128.117728,37.081543
Gloydius ussuriensis,127.029278,35.761978
Gloydius ussuriensis,128.561307,35.152257
Gloydius ussuriensis,128.427812,35.879072
Gloydius ussuriensis,128.505256,35.959548
Gloydius ussuriensis,127.033792,35.759114
Gloydius ussuriensis,131.558176,43.098603
Gloydius ussuriensis,126.234509,34.410104
Gloydius ussuriensis,127.896331,37.835828
Gloydius ussuriensis,127.765596,37.733311
Gloydius ussuriensis,127.798291,37.93144
Gloydius ussuriensis,126.235585,34.387785
Gloydius ussuriensis,127.806147,37.932603
