objectid,species,sp_kor,long,lat,조사일자,조사년도,시도명
10451,"Bombina orientalis (Boulenger, 1890)",무당개구리,128.637583,37.090431,2018,2018,강원도
6879,"Hynobius leechii Boulenger, 1887",도롱뇽,129.012292,37.488825,2018,2018,강원도
8726,"Hyla japonica G?nther, 1859",청개구리,129.308694,37.197189,2018,2018,강원도
8734,"Hynobius leechii Boulenger, 1887",도롱뇽,129.264411,37.192058,2018,2018,강원도
8733,"Hyla japonica G?nther, 1859",청개구리,129.264411,37.192058,2018,2018,강원도
10377,"Bombina orientalis (Boulenger, 1890)",무당개구리,128.065278,37.206028,2018,2018,강원도
14168,"Rana dybowskii G?nther, 1876",북방산개구리,128.363028,37.219217,2018,2018,강원도
7302,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.857692,37.187028,2018,2018,강원도
15057,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.197519,37.269556,2018,2018,강원도
5254,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.059428,37.467942,2018,2018,강원도
8738,"Hyla japonica G?nther, 1859",청개구리,129.342875,37.173928,2018,2018,강원도
8741,"Hyla japonica G?nther, 1859",청개구리,129.299856,37.237386,2018,2018,강원도
84,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.9331,37.282653,2018,2018,강원도
7299,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.867936,37.133739,2018,2018,강원도
15051,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.130983,37.279064,2018,2018,강원도
8862,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.197519,37.269556,2018,2018,강원도
7295,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.805206,37.152483,2018,2018,강원도
7293,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.808367,37.138775,2018,2018,강원도
16905,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.545192,37.101258,2018,2018,강원도
8751,"Hyla japonica G?nther, 1859",청개구리,129.347497,37.241531,2018,2018,강원도
7292,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.865247,37.146928,2018,2018,강원도
8858,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.243083,37.262425,2018,2018,강원도
16889,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.545083,37.104069,2018,2018,강원도
112,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.789972,37.276083,2018,2018,강원도
8856,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.232325,37.322417,2018,2018,강원도
8758,"Hyla japonica G?nther, 1859",청개구리,129.308694,37.197189,2018,2018,강원도
7289,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.850078,37.171981,2018,2018,강원도
4580,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.049692,37.345453,2018,2018,강원도
1732,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.792883,37.098494,2018,2018,강원도
10450,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.637583,37.090431,2018,2018,강원도
4583,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.072047,37.314078,2018,2018,강원도
14297,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.879703,37.468339,2018,2018,강원도
5259,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.063047,37.452403,2018,2018,강원도
5261,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.088681,37.448594,2018,2018,강원도
16875,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.562933,37.106722,2018,2018,강원도
1731,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.778714,37.107981,2018,2018,강원도
4586,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.0546,37.3936,2018,2018,강원도
9165,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.328394,37.200061,2018,2018,강원도
5266,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.092819,37.465389,2018,2018,강원도
16489,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.978867,37.255614,2018,2018,강원도
14299,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.901608,37.488394,2018,2018,강원도
5270,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.092819,37.465389,2018,2018,강원도
16493,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.944417,37.23325,2018,2018,강원도
12559,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.110714,37.258619,2018,2018,강원도
7157,"Bombina orientalis (Boulenger, 1890)",무당개구리,128.717947,37.492067,2018,2018,강원도
65,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.886028,37.266425,2018,2018,강원도
121,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.851322,37.2848,2018,2018,강원도
14301,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.8844,37.403792,2018,2018,강원도
8832,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.181711,37.140861,2018,2018,강원도
12571,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.153458,37.238097,2018,2018,강원도
5102,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.120683,37.354692,2018,2018,강원도
8777,"Hyla japonica G?nther, 1859",청개구리,129.264411,37.192058,2018,2018,강원도
8831,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.150408,37.183033,2018,2018,강원도
13833,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.447472,37.197383,2018,2018,강원도
33,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.899183,37.345539,2018,2018,강원도
16495,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.892092,37.188056,2018,2018,강원도
16900,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.544325,37.102258,2018,2018,강원도
13827,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.475067,37.210878,2018,2018,강원도
13825,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.427528,37.211261,2018,2018,강원도
7438,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.037008,37.231381,2018,2018,강원도
1631,"Hynobius leechii Boulenger, 1887",도롱뇽,128.815078,37.411614,2018,2018,강원도
8803,"Hyla japonica G?nther, 1859",청개구리,129.278839,37.278314,2018,2018,강원도
5104,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.112086,37.358828,2018,2018,강원도
7447,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,127.900128,37.2291,2018,2018,강원도
7442,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.045425,37.222531,2018,2018,강원도
12575,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.153458,37.238097,2018,2018,강원도
8821,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.181711,37.140861,2018,2018,강원도
1641,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.807333,37.340761,2018,2018,강원도
8819,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.189069,37.178903,2018,2018,강원도
8816,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.235281,37.199747,2018,2018,강원도
55,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.967019,37.323797,2018,2018,강원도
107,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.785919,37.329828,2018,2018,강원도
16899,"Bombina orientalis (Boulenger, 1890)",무당개구리,128.544325,37.102258,2018,2018,강원도
16878,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.60565,37.0952,2018,2018,강원도
1703,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.650169,37.227883,2018,2018,강원도
5106,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.118161,37.311725,2018,2018,강원도
5109,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.120067,37.382906,2018,2018,강원도
5114,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.120067,37.382906,2018,2018,강원도
12610,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.178306,37.103833,2018,2018,강원도
12618,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.247708,37.111697,2018,2018,강원도
16909,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.600664,37.085181,2018,2018,강원도
5117,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.151925,37.395597,2018,2018,강원도
10796,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.986764,37.249433,2018,2018,강원도
6873,"Hynobius leechii Boulenger, 1887",도롱뇽,129.012292,37.488825,2018,2018,강원도
1634,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.861481,37.392769,2018,2018,강원도
5121,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.191633,37.3851,2018,2018,강원도
113,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.801275,37.287114,2018,2018,강원도
5128,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.191633,37.3851,2018,2018,강원도
15614,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.470892,37.139358,2018,2018,강원도
15610,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.470892,37.139358,2018,2018,강원도
14390,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.718347,37.205369,2018,2018,강원도
6585,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.157739,37.131903,2018,2018,강원도
1754,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.744369,37.073478,2018,2018,강원도
15586,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.925339,37.120861,2018,2018,강원도
1753,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.694033,37.1023,2018,2018,강원도
1632,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.794314,37.379525,2018,2018,강원도
12622,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.19175,37.054333,2018,2018,강원도
12625,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.215833,37.059667,2018,2018,강원도
5152,"Hynobius leechii Boulenger, 1887",도롱뇽,129.148928,37.306025,2018,2018,강원도
6577,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.098733,37.185214,2018,2018,강원도
5163,"Hynobius leechii Boulenger, 1887",도롱뇽,129.141511,37.346775,2018,2018,강원도
10803,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.012939,37.142978,2018,2018,강원도
8840,"Hyla japonica G?nther, 1859",청개구리,129.150408,37.183033,2018,2018,강원도
14393,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.704386,37.20895,2018,2018,강원도
15585,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.974561,37.089767,2018,2018,강원도
8789,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.299856,37.237386,2018,2018,강원도
14395,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.679017,37.193394,2018,2018,강원도
1750,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.710014,37.093636,2018,2018,강원도
6574,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.098733,37.185214,2018,2018,강원도
5143,"Hynobius leechii Boulenger, 1887",도롱뇽,129.190778,37.363489,2018,2018,강원도
6571,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.121806,37.113556,2018,2018,강원도
5691,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.642817,37.147511,2018,2018,강원도
5140,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.190778,37.363489,2018,2018,강원도
9370,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.694072,37.080839,2018,2018,강원도
6566,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.055083,37.100278,2018,2018,강원도
16896,"Hyla japonica G?nther, 1859",청개구리,128.565794,37.123189,2018,2018,강원도
116,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.856681,37.279983,2018,2018,강원도
14397,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.740714,37.177894,2018,2018,강원도
14163,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.381703,37.24195,2018,2018,강원도
14164,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.401611,37.199308,2018,2018,강원도
15606,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.490292,37.145639,2018,2018,강원도
14169,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.363028,37.219217,2018,2018,강원도
5147,"Hynobius leechii Boulenger, 1887",도롱뇽,129.130983,37.279064,2018,2018,강원도
14399,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.681397,37.164614,2018,2018,강원도
1617,"Hynobius leechii Boulenger, 1887",도롱뇽,128.803219,37.438256,2018,2018,강원도
1629,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.815078,37.411614,2018,2018,강원도
9368,"Bombina orientalis (Boulenger, 1890)",무당개구리,128.694072,37.080839,2018,2018,강원도
15603,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.427044,37.127064,2018,2018,강원도
130,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.838817,37.230781,2018,2018,강원도
8859,"Hyla japonica G?nther, 1859",청개구리,129.243083,37.262425,2018,2018,강원도
1749,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.705322,37.130653,2018,2018,강원도
6876,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.012292,37.488825,2018,2018,강원도
8868,"Hyla japonica G?nther, 1859",청개구리,129.232325,37.322417,2018,2018,강원도
808,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.100703,37.228581,2018,2018,강원도
110,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.810361,37.316958,2018,2018,강원도
14407,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.686694,37.242308,2018,2018,강원도
5146,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.130983,37.279064,2018,2018,강원도
5151,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.148928,37.306025,2018,2018,강원도
6878,"Bombina orientalis (Boulenger, 1890)",무당개구리,129.012292,37.488825,2018,2018,강원도
1626,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.763594,37.378928,2018,2018,강원도
14409,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.731583,37.205633,2018,2018,강원도
94,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.738058,37.288744,2018,2018,강원도
1741,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.867842,37.107761,2018,2018,강원도
1624,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.855111,37.432328,2018,2018,강원도
1701,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.678533,37.298661,2018,2018,강원도
5149,"Hynobius leechii Boulenger, 1887",도롱뇽,129.181739,37.323775,2018,2018,강원도
15577,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.008583,37.093917,2018,2018,강원도
127,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.819442,37.231233,2018,2018,강원도
14410,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.723356,37.205756,2018,2018,강원도
5234,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.760036,37.243158,2018,2018,강원도
5235,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.793833,37.175836,2018,2018,강원도
5136,"Hynobius leechii Boulenger, 1887",도롱뇽,129.151925,37.395597,2018,2018,강원도
5237,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.774164,37.162222,2018,2018,강원도
3384,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.651742,37.358094,2018,2018,강원도
5240,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.758939,37.179883,2018,2018,강원도
104,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.851869,37.364414,2018,2018,강원도
1616,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.803219,37.438256,2018,2018,강원도
5242,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.719611,37.163236,2018,2018,강원도
8740,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.299856,37.237386,2018,2018,강원도
5137,"Hynobius leechii Boulenger, 1887",도롱뇽,129.141511,37.346775,2018,2018,강원도
5133,"Hynobius leechii Boulenger, 1887",도롱뇽,129.135036,37.425294,2018,2018,강원도
1613,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.775169,37.447206,2018,2018,강원도
5245,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.945928,37.359614,2018,2018,강원도
16912,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.559697,37.111161,2018,2018,강원도
5248,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.993497,37.371328,2018,2018,강원도
16891,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.544839,37.104361,2018,2018,강원도
12651,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,129.226572,37.146589,2018,2018,강원도
5251,"Rana huanrenensis Fei, Ye and Huang, 1990",계곡산개구리,128.932081,37.387653,2018,2018,강원도
17926,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,129.181739,37.323775,2018,2018,강원도
285,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,128.326675,37.240078,2018,2018,강원도
929,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,126.965636,37.981178,2014,2014,경기도
14183,"Hyla japonica G?nther, 1859",청개구리,127.190047,37.997072,2014,2014,경기도
11957,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.582667,37.594417,2014,2014,경기도
14177,"Hyla japonica G?nther, 1859",청개구리,127.151614,37.988306,2014,2014,경기도
10656,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,126.943664,37.733886,2014,2014,경기도
14174,"Hyla japonica G?nther, 1859",청개구리,127.237825,37.976142,2014,2014,경기도
3921,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.438583,37.810361,2014,2014,경기도
964,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.326078,37.961756,2014,2014,경기도
1196,"Dinodon rufozonatum (Cantor, 1842)",능구렁이,127.513722,37.841306,2014,2014,경기도
969,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.3628,37.972525,2014,2014,경기도
11949,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.5855,37.593222,2014,2014,경기도
975,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.234444,37.734444,2014,2014,경기도
11952,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.580444,37.594333,2014,2014,경기도
976,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.23375,37.697139,2014,2014,경기도
14634,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.288028,37.690528,2014,2014,경기도
978,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.23375,37.697139,2014,2014,경기도
12232,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.317531,37.948458,2014,2014,경기도
980,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.23375,37.697139,2014,2014,경기도
14263,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.419972,37.543028,2014,2014,경기도
961,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.348072,37.954989,2014,2014,경기도
17854,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,126.957419,37.827831,2014,2014,경기도
990,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.234444,37.734444,2014,2014,경기도
887,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.023114,37.924347,2014,2014,경기도
997,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.279806,37.744306,2014,2014,경기도
1195,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.513722,37.841306,2014,2014,경기도
985,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.279806,37.744306,2014,2014,경기도
9455,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.337222,37.57575,2014,2014,경기도
14171,"Hyla japonica G?nther, 1859",청개구리,127.19915,37.940308,2014,2014,경기도
14283,"Dinodon rufozonatum (Cantor, 1842)",능구렁이,127.391361,37.584361,2014,2014,경기도
968,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.3628,37.972525,2014,2014,경기도
9867,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.121514,37.951781,2014,2014,경기도
930,"Hynobius leechii Boulenger, 1887",도롱뇽,127.024972,37.984728,2014,2014,경기도
859,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.019306,37.893972,2014,2014,경기도
14281,"Hynobius leechii Boulenger, 1887",도롱뇽,127.425028,37.583083,2014,2014,경기도
14278,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.424944,37.582222,2014,2014,경기도
14289,"Hynobius leechii Boulenger, 1887",도롱뇽,127.421194,37.601694,2014,2014,경기도
4797,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,126.974017,37.790214,2014,2014,경기도
14291,"Hynobius leechii Boulenger, 1887",도롱뇽,127.421194,37.601694,2014,2014,경기도
9448,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.356917,37.556722,2014,2014,경기도
17455,"Hyla japonica G?nther, 1859",청개구리,127.464336,37.675869,2014,2014,경기도
10252,"Pelodiscus maackii (Brandt, 1857)",자라,127.162231,37.752217,2014,2014,경기도
14293,"Hynobius leechii Boulenger, 1887",도롱뇽,127.402983,37.639819,2014,2014,경기도
15420,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.350322,37.746889,2014,2014,경기도
9695,"Hynobius leechii Boulenger, 1887",도롱뇽,127.238631,37.503653,2014,2014,경기도
16563,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.098272,37.844811,2014,2014,경기도
3599,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,126.893231,37.602408,2014,2014,경기도
4806,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.005728,37.804561,2014,2014,경기도
17452,"Hyla japonica G?nther, 1859",청개구리,127.457903,37.670769,2014,2014,경기도
14207,"Gloydius saxatilis (Emelianov, 1937)",까치살모사,127.538278,37.765972,2014,2014,경기도
17448,"Hyla japonica G?nther, 1859",청개구리,127.384133,37.670278,2014,2014,경기도
966,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.3628,37.972525,2014,2014,경기도
12590,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.526528,37.971639,2014,2014,경기도
1216,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.590583,37.878556,2014,2014,경기도
12581,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.568083,37.934417,2014,2014,경기도
992,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.234444,37.734444,2014,2014,경기도
3897,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.440944,37.770194,2014,2014,경기도
6116,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.436522,37.919942,2014,2014,경기도
3901,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.387389,37.803556,2014,2014,경기도
17254,"Gloydius brevicaudus (Stejneger, 1907)",살모사,127.533667,37.949417,2014,2014,경기도
3904,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.387389,37.803556,2014,2014,경기도
13690,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.598472,37.641111,2014,2014,경기도
3909,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.479694,37.807611,2014,2014,경기도
16543,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.079206,37.803356,2014,2014,경기도
3911,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.479694,37.807611,2014,2014,경기도
17435,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.410542,37.640794,2014,2014,경기도
3915,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.479694,37.807611,2014,2014,경기도
14279,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.424944,37.582222,2014,2014,경기도
3919,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.438583,37.810361,2014,2014,경기도
982,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.23375,37.697139,2014,2014,경기도
9701,"Hynobius leechii Boulenger, 1887",도롱뇽,127.15395,37.532519,2014,2014,경기도
938,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.024972,37.984728,2014,2014,경기도
4544,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.123486,36.985286,2014,2014,경기도
231,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,126.959528,37.864522,2014,2014,경기도
17441,"Hyla japonica G?nther, 1859",청개구리,127.426417,37.650778,2014,2014,경기도
16532,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.071875,37.799219,2014,2014,경기도
4941,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.590694,37.542028,2014,2014,경기도
17447,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.38355,37.670044,2014,2014,경기도
4947,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.588472,37.594111,2014,2014,경기도
16542,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.079206,37.803356,2014,2014,경기도
4948,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.588472,37.594111,2014,2014,경기도
224,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,126.959528,37.864522,2014,2014,경기도
4543,"Hyla japonica G?nther, 1859",청개구리,127.123486,36.985286,2014,2014,경기도
9462,"Dinodon rufozonatum (Cantor, 1842)",능구렁이,127.38775,37.591917,2014,2014,경기도
17439,"Hyla japonica G?nther, 1859",청개구리,127.475722,37.640833,2014,2014,경기도
963,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.326078,37.961756,2014,2014,경기도
17432,"Hyla japonica G?nther, 1859",청개구리,127.410542,37.640794,2014,2014,경기도
477,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.570944,37.904306,2014,2014,경기도
17429,"Hyla japonica G?nther, 1859",청개구리,127.519556,37.608639,2014,2014,경기도
911,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,126.927881,37.979247,2014,2014,경기도
