"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality","type","county"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.900753,34.755484,"Nara",2019,5,14,"cdround","https://www.inaturalist.org/observations/25151806","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283017453","25151806",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",131.605518,33.429623,"Oita",2019,5,3,"cdround","https://www.inaturalist.org/observations/29806452","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2311379011","29806452",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",140.260651,35.668319,"Chiba",2019,5,22,"cdround","https://www.inaturalist.org/observations/29303833","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596236936","29303833",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",126.767367,36.699507,"Chungcheongnam-do",2019,6,2,"cdround","https://www.inaturalist.org/observations/26239816","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2252014840","26239816",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.768291,35.649836,"Tokyo",2019,6,26,"cdround","https://www.inaturalist.org/observations/27698520","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283042039","27698520",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",140.899383,38.3905,"Miyagi",2019,6,2,"cdround","https://www.inaturalist.org/observations/60787435","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873847769","60787435",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.696442,35.054857,"Kyoto",2019,6,18,"cdround","https://www.inaturalist.org/observations/82479874","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330742433","82479874",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.672239,35.139629,"Kyoto",2019,6,18,"cdround","https://www.inaturalist.org/observations/82479871","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415725626","82479871",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.556312,35.338599,"Kanagawa",2019,6,18,"cdround","https://www.inaturalist.org/observations/125583054","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873253707","125583054",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.64381,34.663232,"Nara",2019,7,8,"cdround","https://www.inaturalist.org/observations/28433564","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2294442800","28433564",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.760187,35.772404,"Tokyo",2019,7,8,"cdround","https://www.inaturalist.org/observations/28487784","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294443945","28487784",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.770678,35.111717,"Kyoto",2019,7,2,"cdround","https://www.inaturalist.org/observations/32997911","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2423140789","32997911",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.749939,35.109928,"Kyoto",2019,7,2,"cdround","https://www.inaturalist.org/observations/32997963","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2423142837","32997963",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",133.111286,34.19152,"Ehime",2019,7,23,"cdround","https://www.inaturalist.org/observations/89405927","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3383924895","89405927",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.157905,22.512162,"North",2019,8,22,"cdround","https://www.inaturalist.org/observations/31324947","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397514124","31324947",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.666622,35.730366,"Tokyo",2019,8,8,"cdround","https://www.inaturalist.org/observations/69980414","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3044666878","69980414",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.876099,35.713302,"Tokyo",2019,9,8,"cdround","https://www.inaturalist.org/observations/32328950","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2422964329","32328950",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.818767,34.772469,"Nara",2019,10,3,"cdround","https://www.inaturalist.org/observations/36532366","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2517990521","36532366",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.734723,35.625762,"Tokyo",2019,10,13,"cdround","https://www.inaturalist.org/observations/65141158","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2988313243","65141158",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.693374,35.71886,"Tokyo",2019,10,13,"cdround","https://www.inaturalist.org/observations/65141160","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2988412302","65141160",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",113.82314,22.498708,"Guangdong",2019,11,1,"cdround","https://www.inaturalist.org/observations/35265878","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2451712362","35265878",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.676157,35.046599,"Kyoto",2018,3,26,"cdround","https://www.inaturalist.org/observations/11341203","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1839244505","11341203",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.019976,22.397173,"Central and Western",2018,4,8,"cdround","https://www.inaturalist.org/observations/10698699","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1838025646","10698699",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.174488,22.315843,"Central and Western",2018,4,8,"cdround","https://www.inaturalist.org/observations/10705305","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1838027275","10705305",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.551121,35.444539,"Tokyo",2018,4,29,"cdround","https://www.inaturalist.org/observations/11816360","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1841260915","11816360",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.686121,35.162573,"Kyoto",2018,4,3,"cdround","https://www.inaturalist.org/observations/67918375","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3031677544","67918375",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.74159,35.767111,"Tokyo",2018,4,3,"cdround","https://www.inaturalist.org/observations/119798574","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860093038","119798574",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.658587,35.75288,"Tokyo",2018,5,1,"cdround","https://www.inaturalist.org/observations/14871258","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1890056206","14871258",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",126.534864,36.745686,"Chungcheongnam-do",2018,5,28,"cdround","https://www.inaturalist.org/observations/12879877","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891289716","12879877",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",118.246514,24.52655,"Fujian",2018,5,14,"cdround,cucdmis","https://www.inaturalist.org/observations/15417146","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891331977","15417146",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.629735,35.707807,"Tokyo",2018,5,1,"cdround","https://www.inaturalist.org/observations/12348879","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1914307991","12348879",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.612254,34.833491,"Kyoto",2018,5,5,"cdround","https://www.inaturalist.org/observations/12626403","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1920784189","12626403",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",130.612027,32.66475,"Kumamoto",2018,5,17,"cdround","https://www.inaturalist.org/observations/108008449","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3712457679","108008449",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",140.23045,35.69824,"Chiba",2018,6,15,"cdround","https://www.inaturalist.org/observations/13446137","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880479366","13446137",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.180971,22.450711,"Tai Po",2018,6,21,"cdround","https://www.inaturalist.org/observations/22181449","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2236253239","22181449",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.778528,35.702849,"Tokyo",2018,6,13,"cdround","https://www.inaturalist.org/observations/82791372","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330737471","82791372",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.875606,34.691656,"Nara",2018,7,19,"cdround","https://www.inaturalist.org/observations/14600728","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1890038957","14600728",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.672008,35.600576,"Tokyo",2018,7,13,"cdround","https://www.inaturalist.org/observations/14893572","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1890059044","14893572",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.67205,35.105665,"Kyoto",2018,7,8,"cdround","https://www.inaturalist.org/observations/68645002","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3039371852","68645002",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.718521,35.611437,"Tokyo",2018,7,14,"cdround","https://www.inaturalist.org/observations/98667773","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3399284455","98667773",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",140.741198,41.746799,"Hokkaido",2018,8,9,"cdround","https://www.inaturalist.org/observations/121984914","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858784851","121984914",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.060681,22.245401,"Southern",2018,9,20,"cdround","https://www.inaturalist.org/observations/16740698","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913714588","16740698",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",121.501963,31.222062,"Shanghai",2018,9,13,"cdround","https://www.inaturalist.org/observations/17240908","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1920803115","17240908",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.420017,34.749864,"Osaka",2018,10,9,"cdround","https://www.inaturalist.org/observations/18532886","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2234732524","18532886",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.24769,22.550422,"Sha Tin",2018,11,12,"cdround","https://www.inaturalist.org/observations/18618273","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1946331013","18618273",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",140.012874,36.019845,"Ibaraki",2017,5,21,"cdround","https://www.inaturalist.org/observations/61377524","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2882985648","61377524",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.033866,22.367759,"Yau Tsim Mong",2017,7,15,"cdround","https://www.inaturalist.org/observations/31948058","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397665406","31948058",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.689093,35.018532,"Kyoto",2017,7,11,"cdround","https://www.inaturalist.org/observations/71659461","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067866965","71659461",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.607255,35.055629,"Kyoto",2017,7,15,"cdround","https://www.inaturalist.org/observations/71659471","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067868851","71659471",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.613425,35.000254,"Kyoto",2017,7,11,"cdround","https://www.inaturalist.org/observations/71659469","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067874433","71659469",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.767873,35.046204,"Kyoto",2017,7,15,"cdround","https://www.inaturalist.org/observations/71659490","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067993841","71659490",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",140.664447,41.856441,"Hokkaido",2017,7,17,"cdround","https://www.inaturalist.org/observations/119968051","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859989175","119968051",NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",118.45078,24.4368,NA,2017,8,2,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864151728",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",118.29463,24.4712,NA,2017,8,12,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864152518",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.759588,35.181349,"Kyoto",2016,4,6,"cdround","https://www.inaturalist.org/observations/54574387","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2999138440","54574387",NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",118.402058,24.470626,NA,2016,5,2,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864136570",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",126.640284,36.726392,"Chungcheongnam-do",2015,6,14,"cdround","https://www.inaturalist.org/observations/3684035","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1291127578","3684035",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.167293,22.268251,"Wan Chai",2015,7,14,"cdround","https://www.inaturalist.org/observations/4426235","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1571064043","4426235",NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",121.396974,23.207929,NA,2015,7,11,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864130112",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.308531,22.29873,"Eastern",2015,7,1,"cdround","https://www.inaturalist.org/observations/22181967","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2236253518","22181967",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",133.377898,34.307652,"Hiroshima",2015,8,5,"cdround","https://www.inaturalist.org/observations/1863336","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1135351991","1863336",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.673198,35.690956,"Tokyo",2015,8,8,"cdround","https://www.inaturalist.org/observations/1843255","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1920847645","1843255",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",126.661726,34.861614,"Jeollanam-do",2015,10,13,"cdround","https://www.inaturalist.org/observations/2293556","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1883566230","2293556",NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",118.392148,24.459053,NA,2015,11,28,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864134013",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",127.597794,36.413415,"Chungcheongbuk-do",2014,4,11,"cdround","https://www.inaturalist.org/observations/4674434","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1571064773","4674434",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.936411,34.634262,"Nara",2014,5,1,"cdround","https://www.inaturalist.org/observations/9739318","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1920852541","9739318",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",141.203212,43.07455,"Hokkaido",2014,6,4,"cdround","https://www.inaturalist.org/observations/123179427","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860275920","123179427",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",133.96459,34.685147,"Okayama",2014,7,27,"cdround","https://www.inaturalist.org/observations/9831395","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1831176094","9831395",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.734306,35.710482,"Tokyo",2014,7,20,"cdround","https://www.inaturalist.org/observations/9831367","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1831176423","9831367",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",127.412305,36.436608,"Chungcheongbuk-do",2014,7,6,"cdround","https://www.inaturalist.org/observations/17236940","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1920802233","17236940",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",138.108525,36.727823,"Nagano",2014,7,22,"cdround","https://www.inaturalist.org/observations/9831368","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1920852730","9831368",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",127.743083,36.654295,"Chungcheongbuk-do",2014,8,22,"cdround","https://www.inaturalist.org/observations/850106","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1802638660","850106",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",126.773835,36.78729,"Chungcheongnam-do",2014,8,11,"cdround","https://www.inaturalist.org/observations/17236976","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1920802265","17236976",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",127.476396,36.480322,"Chungcheongbuk-do",2014,8,10,"cdround","https://www.inaturalist.org/observations/17236959","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1920802395","17236959",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",126.610218,34.687105,"Jeollanam-do",2013,4,7,"cdround","https://www.inaturalist.org/observations/336296","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1571060822","336296",NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",118.311894,24.413576,NA,2013,4,28,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864113705",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",118.431515,24.458813,NA,2013,4,29,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864113741",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",126.701723,34.761215,"Jeollanam-do",2013,6,7,"cdround","https://www.inaturalist.org/observations/2180565","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1802604440","2180565",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",126.687444,36.763433,"Chungcheongnam-do",2013,7,25,"cdround","https://www.inaturalist.org/observations/345157","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1571061219","345157",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",126.765642,36.706641,"Chungcheongnam-do",2013,7,4,"cdround","https://www.inaturalist.org/observations/346432","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1571061254","346432",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",127.514186,36.432575,"Chungcheongbuk-do",2013,7,31,"cdround","https://www.inaturalist.org/observations/355313","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1571061522","355313",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",127.163561,36.936483,"Chungcheongnam-do",2013,7,31,"cdround","https://www.inaturalist.org/observations/352661","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1572330121","352661",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",126.644642,36.609265,"Chungcheongnam-do",2013,8,1,"cdround","https://www.inaturalist.org/observations/353528","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1571061476","353528",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",127.517778,36.459726,"Chungcheongbuk-do",2013,8,13,"cdround","https://www.inaturalist.org/observations/364264","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1572330238","364264",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",127.599591,36.488894,"Chungcheongbuk-do",2013,8,15,"cdround","https://www.inaturalist.org/observations/366022","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1572330273","366022",NA,NA,NA,NA,NA
