"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","county","continent","type","preparations","elevation","elevationAccuracy"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898663,23.865016,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635729","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091317","5635729",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898422,23.865032,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635737","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091318","5635737",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.890681,23.923394,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635767","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091319","5635767",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.899361,23.864492,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635706","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091320","5635706",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898716,23.865007,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635722","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091321","5635722",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.89884,23.865132,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635719","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091322","5635719",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.890387,23.923499,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635759","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091323","5635759",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.890722,23.923301,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635765","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091325","5635765",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898296,23.865069,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635741","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091326","5635741",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.899304,23.864462,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635716","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091327","5635716",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.890399,23.923496,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635761","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091328","5635761",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.899579,23.86428,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635703","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091329","5635703",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898001,23.85371,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635605","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091331","5635605",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.884931,23.923179,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635757","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091332","5635757",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.899312,23.864427,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635713","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091333","5635713",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.899331,23.864463,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635710","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091334","5635710",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.891139,23.923025,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635770","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091336","5635770",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898352,23.865101,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635746","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091338","5635746",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.890844,23.922234,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635794","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091339","5635794",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.891206,23.923078,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635775","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091340","5635775",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.891126,23.922663,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635780","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091341","5635780",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898442,23.864863,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635748","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091342","5635748",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.89831,23.865025,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635743","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091343","5635743",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.899349,23.864492,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635705","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091344","5635705",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.891214,23.923131,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635774","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091345","5635774",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.891262,23.923135,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635773","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091349","5635773",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.891183,23.922699,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635782","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091350","5635782",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.891336,23.922929,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635776","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091351","5635776",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898051,23.85365,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635645","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091352","5635645",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898202,23.865018,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635734","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091353","5635734",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.89933,23.864542,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635718","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091354","5635718",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.884876,23.922851,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635753","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091355","5635753",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.890998,23.922452,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635790","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091356","5635790",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.894905,23.908847,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635792","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091357","5635792",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.89935,23.864476,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635707","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091358","5635707",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.891309,23.922759,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635783","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091359","5635783",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.891243,23.922447,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/5635789","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091360","5635789",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.899209,23.865149,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646781","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091386","5646781",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.899278,23.865172,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646784","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091387","5646784",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.884915,23.922834,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646811","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091388","5646811",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.891214,23.923028,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646803","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091389","5646803",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898022,23.853724,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646768","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091390","5646768",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898019,23.853705,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646777","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091391","5646777",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.899294,23.864471,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646801","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091392","5646801",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898017,23.853794,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646774","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091394","5646774",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.897975,23.853658,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646775","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091396","5646775",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.884972,23.922884,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646814","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091397","5646814",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.890472,23.923499,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646805","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091398","5646805",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.899396,23.864504,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646802","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091400","5646802",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.885282,23.922847,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646808","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091402","5646808",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.899181,23.8649,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646799","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091403","5646799",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.899169,23.865124,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646783","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091404","5646783",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.899375,23.864408,"Taiwan",2017,4,12,"cdround","https://www.inaturalist.org/observations/5658089","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091437","5658089",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.890791,23.923391,"Taiwan",2017,4,12,"cdround","https://www.inaturalist.org/observations/5658133","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091439","5658133",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898071,23.85385,"Taiwan",2017,4,12,"cdround","https://www.inaturalist.org/observations/5658073","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091440","5658073",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.885222,23.922896,"Taiwan",2017,4,12,"cdround","https://www.inaturalist.org/observations/5658098","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091441","5658098",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.897918,23.853715,"Taiwan",2017,4,12,"cdround","https://www.inaturalist.org/observations/5658071","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091443","5658071",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.884787,23.922667,"Taiwan",2017,4,12,"cdround","https://www.inaturalist.org/observations/5658104","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091444","5658104",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.890903,23.922207,"Taiwan",2017,4,12,"cdround","https://www.inaturalist.org/observations/5658131","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091445","5658131",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.891342,23.922982,"Taiwan",2017,4,12,"cdround","https://www.inaturalist.org/observations/5658107","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091446","5658107",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.891219,23.923028,"Taiwan",2017,4,13,"cdround","https://www.inaturalist.org/observations/5672417","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091473","5672417",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.899159,23.864826,"Taiwan",2017,4,13,"cdround","https://www.inaturalist.org/observations/5672447","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091477","5672447",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.89115,23.923054,"Taiwan",2017,4,13,"cdround","https://www.inaturalist.org/observations/5672431","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586091479","5672431",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.884906,23.922791,"Taiwan",2017,4,8,"cdround","https://www.inaturalist.org/observations/5609352","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586918427","5609352",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.884337,23.922447,"Taiwan",2017,4,8,"cdround","https://www.inaturalist.org/observations/5609350","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586918430","5609350",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.891308,23.922902,"Taiwan",2017,4,8,"cdround","https://www.inaturalist.org/observations/5609358","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586918431","5609358",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.891352,23.922851,"Taiwan",2017,4,8,"cdround","https://www.inaturalist.org/observations/5609361","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586918433","5609361",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898782,23.865188,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646785","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586918488","5646785",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898312,23.865089,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646790","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586918489","5646790",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898386,23.865026,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646795","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586918490","5646795",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.89833,23.865135,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646791","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586918493","5646791",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.898669,23.865031,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646787","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586918494","5646787",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.89867,23.86503,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646788","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586918495","5646788",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.89927,23.864846,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646797","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586918496","5646797",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.617663,24.323494,"Taichung",2017,4,16,"cdround","https://www.inaturalist.org/observations/5982550","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677267959","5982550",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.619199,24.322848,"Taichung",2017,4,16,"cdround","https://www.inaturalist.org/observations/5746453","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1848815014","5746453",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.51683,23.5721,NA,2017,4,8,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144812",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.51934,23.57042,NA,2017,4,8,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144813",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.50495,23.57689,NA,2017,4,8,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144855",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",121.56926,24.94057,NA,2017,4,8,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144886",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Sphenomorphus indicus",120.73681,23.83527,NA,2017,4,7,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144925",NA,NA,NA,NA,NA,NA,NA,NA
