"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","continent","preparations","type","county","elevation","elevationAccuracy"
"6ac3f774-d9fb-4796-b3e9-92bf6c81c084","HUMAN_OBSERVATION","PRESENT","Mauremys mutica",114.170349,22.30093,NA,2012,3,30,"cdround,gass84",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2562098157","1029402010","Kowloon Park",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Mauremys mutica",121.62403,25.078511,NA,2012,5,1,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864112345",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Mauremys mutica",121.6315,24.7555,NA,2012,6,22,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864112718",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Mauremys mutica",120.799749,23.827285,NA,2012,7,9,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864112648",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys mutica",120.871328,23.852414,"Taiwan",2012,7,9,"cdround","https://www.inaturalist.org/observations/14158947","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1883913656","14158947",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Mauremys mutica",120.827575,24.568264,NA,2011,9,28,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864112237",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys mutica",121.484819,24.603386,"New Taipei",2003,1,6,"cdround","https://www.inaturalist.org/observations/16159271","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913151818","16159271",NA,NA,NA,NA,NA,NA,NA
"09c4287e-e6d5-4552-a07f-bff8a00833d8","PRESERVED_SPECIMEN","PRESENT","Mauremys mutica",122,30.08333,"Zhejiang Province",1998,5,1,"typstativ,colmafu,inmafu,fpwktinv","http://arctos.database.museum/guid/MVZ:Herp:230487","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1145541778","MVZ:Herp:230487","Longtouken Reservoir, Cengang Town, Dinghai District, Zhoushan Island","ASIA","whole organism; tissue; tissue; tissue; tissue; tissue sample; tissue sample",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Mauremys mutica",114.146541,22.389132,"Hong Kong",1990,7,18,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176310","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476716917","R-176310","Shing Mun, ca 1km NE of Wo Yi Hop","ASIA","whole animal (ethanol)",NA,"New Territories",NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Mauremys mutica",121.442896,25.171958,"Taipei Special Municipality",1970,8,24,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-181460","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476489749","R-181460","Tanhsui","ASIA","whole animal (ethanol)",NA,NA,50,0
"09c4287e-e6d5-4552-a07f-bff8a00833d8","PRESERVED_SPECIMEN","PRESENT","Mauremys mutica",116.65,23.36667,"Guangdong Province",1936,8,28,"typstativ,colmafu,inmafu,fpwktinv","http://arctos.database.museum/guid/MVZ:Herp:23937","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1145551650","MVZ:Herp:23937","Kakchiek, Swatow, E Kwantung Prov.","ASIA","whole organism",NA,NA,50,0
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Mauremys mutica",120.951,31.384,"Jiangsu",1921,12,28,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-16671","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476795233","R-16671","Kunshan, 35 m W. of Shanghai","ASIA","carapace and plastron (dry)",NA,NA,NA,NA
"64be02e0-0c64-11dd-84d1-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","Mauremys mutica",118.8404,31.9499,"Jiangsu Sheng",1920,5,5,"gass84,osiic,colmano,inmafu",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","2242882","5989","Dongshan, in stream","ASIA","Liquid","PhysicalObject",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Mauremys mutica",105,35,NA,NA,NA,NA,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-3455","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476642391","R-3455","China","ASIA","whole animal (ethanol)",NA,NA,NA,NA
