"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality","type","elevation","elevationAccuracy","county"
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.914613,22.223138,"Hong Kong",1994,6,12,"txmathi,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-179482","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476497026","R-179482","ASIA","whole animal (ethanol); histological serial section (dry)","Hong Kong: Lantau above Shui Hau",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",114.302967,22.377324,"Hong Kong",1994,6,28,"txmathi,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-179535","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476686579","R-179535","ASIA","whole animal (ethanol)","Port Shelter Islands, Yim Tin Tsai",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.984523,22.256972,"Hong Kong",1994,7,2,"txmathi,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-179481","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476688142","R-179481","ASIA","whole animal (ethanol)","Hong Kong:Lantau Nam Shan",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.988188,22.19632,"Hong Kong",1993,6,10,"txmathi,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-177977","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476731105","R-177977","ASIA","whole animal (ethanol); histological serial section (dry)","Hong Kong:Shek Kwu Chau",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.921221,22.306703,"Hong Kong",1992,8,8,"txmathi,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-177083","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476498935","R-177083","ASIA","whole animal (ethanol); histological serial section (dry)","Chek Lap Kok,Kwo Lo Wan",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.936834,22.30199,"Hong Kong",1992,8,9,"txmathi,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-177081","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476704421","R-177081","ASIA","whole animal (ethanol)","Chek Lap Kok;Kwo Lo Wan",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.990205,22.195147,"Hong Kong",1992,8,16,"txmathi,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-177085","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476704424","R-177085","ASIA","whole animal (ethanol)","Shek Kwu Chau, just North of Library",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",114.060471,22.350159,"Hong Kong",1991,8,23,"txmatfuz,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176677","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476694858","R-176677","ASIA","whole animal (ethanol)","Ma Wan",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.989091,22.194916,"Hong Kong",1991,8,20,"txmatfuz,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176680","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476694861","R-176680","ASIA","whole animal (ethanol)","Shek Kwu Chau",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.921501,22.30676,"Hong Kong",1991,8,23,"txmatfuz,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176657","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476696366","R-176657","ASIA","whole animal (ethanol); histological serial section (dry)","Chek Lap Kok,Baptist Camp",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.926765,22.230975,"Hong Kong",1991,8,24,"txmatfuz,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176676","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476796300","R-176676","ASIA","whole animal (ethanol)","Lantau,Catchwater NE of Ma Po Ping [VERBATIM ELEVATION:ca.100m]",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.92,22.306782,"Hong Kong",1991,9,29,"txmatfuz,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176673","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476694855","R-176673","ASIA","whole animal (ethanol)","Chek Lap Kok, Fu Tei Wan",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.932877,22.292091,"Hong Kong",1991,9,10,"txmatfuz,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176659","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476696368","R-176659","ASIA","whole animal (ethanol); histological serial section (dry)","Chek Lap Kok,Ha Law Wan",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",108.032963,30.29402,"Hong Kong",1990,5,28,"txmathi,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176297","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476499238","R-176297","ASIA","whole animal (ethanol)","Lantau,Yung Chung",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.960154,22.282757,"Hong Kong",1990,5,31,"txmathi,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176304","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476499239","R-176304","ASIA","whole animal (ethanol)","Lantau,Lau Fau Sha,E. of Tung Chung",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.943668,22.289108,"Hong Kong",1990,6,22,"txmathi,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176302","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476700095","R-176302","ASIA","whole animal (ethanol)","Lantau, San Tau, 1.6 km NW of Tung Chung",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.927338,22.297707,"Hong Kong",1990,6,12,"txmathi,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176251","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476712530","R-176251","ASIA","whole animal (ethanol)","Lam Chau W. of Chek Lap Kok",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.926371,22.313373,"Hong Kong",1990,6,20,"txmathi,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176253","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476712532","R-176253","ASIA","whole animal (ethanol)","Chek Lap Kok, Cheung Sha Lan",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.920215,22.30601,"Hong Kong",1990,7,9,"txmathi,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176276","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476700795","R-176276","ASIA","whole animal (ethanol)","Chek Lap Kok,Sham Wan Tseun",NA,NA,NA,NA
"7df6557f-1996-4874-a08a-1ac5718ef413","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.550274,22.113377,"Macau",1989,7,11,"rdativ,osiic,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1946202506","IICT/R 4-1989","ASIA","ETOH 70%","Posto n<U+00BA>1, Coloane","PhysicalObject",NA,NA,NA
"7df6557f-1996-4874-a08a-1ac5718ef413","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.568982,22.112826,"Macau",1989,7,5,"rdativ,osiic,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1946202541","IICT/R 2-1989","ASIA","ETOH 70%","Estrada do Quartel de Hac-Sa, Coloane","PhysicalObject",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",114.277069,22.591735,"Hong Kong",1988,4,24,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-173291","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476796969","R-173291","ASIA","whole animal (ethanol)","Yim Tin Tsa, E end",NA,NA,NA,"New Territories"
"7df6557f-1996-4874-a08a-1ac5718ef413","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.548063,22.20797,"Macau",1988,11,21,"rdativ,osiic,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1946202439","IICT/R 1-1988","ASIA","ETOH 70%","Pousada Mong-Ha","PhysicalObject",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",114.040462,22.286152,"Hong Kong",1987,3,7,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172979","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476499277","R-172979","ASIA","whole animal (ethanol)","Peng Chau",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",114.196331,22.236855,"Hong Kong",1987,3,12,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172980","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476700720","R-172980","ASIA","whole animal (ethanol)","Repulse Bay Catchwater",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.894521,22.233412,"Hong Kong",1987,3,6,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172981","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476700721","R-172981","ASIA","whole animal (ethanol)","Lantau, Shek Pik Catchwater",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.89455,22.22719,"Hong Kong",1987,3,11,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172982","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476700816","R-172982","ASIA","whole animal (ethanol)","Lantau, Shek Pik",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",114.137859,22.409331,"Hong Kong",1987,3,14,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172983","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476709212","R-172983","ASIA","whole animal (ethanol)","Hong Kong,New Territories,Tai Mo Shan",NA,650,0,"New Territories"
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.912573,22.182462,"Hong Kong",1987,3,28,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172974","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476710031","R-172974","ASIA","whole animal (ethanol)","Soko Islands, Siu A Chau",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.874209,22.219173,"Hong Kong",1987,4,3,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172976","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476700717","R-172976","ASIA","whole animal (ethanol)","Keung Shan",NA,NA,NA,"New Territories"
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.976304,22.242365,"Hong Kong",1987,4,4,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-173390","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476716084","R-173390","ASIA","whole animal (ethanol)","Lantau, Pui O",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.904698,22.255992,"Hong Kong",1987,4,4,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-173391","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476716085","R-173391","ASIA","whole animal (ethanol)","Hong Kong,Lantau,Ngong Ping (440m)",NA,NA,NA,"New Territories"
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",114.134147,22.32129,"Hong Kong",1987,5,4,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172977","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476700718","R-172977","ASIA","whole animal (ethanol)","Stonecutter's Island (Ngong Shuen Chan)",NA,NA,NA,NA
"8e479b8f-ac16-4bed-a11a-bc7e27c31663","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",100.561918,22.365498,"Yunnan",1987,11,5,"conti,rdativ,colmano,inmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1987031240","205794",NA,"FLUID - 1","NORTH OF MENGLA BETWEEN KM POSTS 143 & 144 / 1020 M","PhysicalObject",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",112.533,23.1667,"Guangdong",1984,6,6,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-170514","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476720933","R-170514","ASIA","whole animal (ethanol)","China,Guangdong,Dinghushan [VERBATIM ELEVATION:ca.150m]",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.117,23.033,"Guangdong",1982,1,9,"txmathi,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-162910","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476700674","R-162910","ASIA","whole animal (ethanol)","China: Guangdong: Foshan",NA,NA,NA,NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",114.109483,22.396436,"Hong Kong",1941,2,20,"cdround,txmatfuz",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543720589","13610","ASIA","Alcohol","Hong Kong","PhysicalObject",NA,NA,NA
"b929f23d-290f-4e85-8f17-764c55b3b284","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.6,22.15,NA,NA,NA,NA,"gass84,txmatfuz,typstativ,colmano,inmafu",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","95235890","11667",NA,"alcoholic","University of East Asia","PhysicalObject",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.223395,23.053864,"Guangdong",NA,NA,NA,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-39209","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476697855","R-39209","ASIA","whole animal (ethanol)","Ang Mao: Hainan",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",110.342,20.046,"Hainan",NA,NA,NA,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-39210","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476697856","R-39210","ASIA","whole animal (ethanol)","Hoihow: Hainan",NA,NA,NA,NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Scincella reevesii",113.264428,23.129231,"Guangdong Prov.",NA,NA,NA,"cdround,txmatfuz",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543663967","74510","ASIA","Alcohol","Guangzhou","PhysicalObject",NA,NA,NA
