"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","type","county","continent","preparations","elevation","elevationAccuracy"
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon elegans",120.55069,22.99078,NA,2019,6,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774445434",NA,"<U+6749><U+6797><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon elegans",120.63525,23.15701,NA,2019,6,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774446414",NA,"<U+5C0F><U+6797>",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.437709,24.038061,"Taiwan",2019,7,6,"cdround","https://www.inaturalist.org/observations/28268363","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283178007","28268363",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.599485,22.944052,"Kaohsiung",2019,7,6,"cdround","https://www.inaturalist.org/observations/28425213","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283222594","28425213",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.55596,25.168272,"Taipei",2019,7,7,"cdround","https://www.inaturalist.org/observations/29002717","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294546453","29002717",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.46706,24.85693,"New Taipei",2019,7,19,"cdround","https://www.inaturalist.org/observations/29103575","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294573360","29103575",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.596684,23.595426,"Taiwan",2019,7,20,"cdround","https://www.inaturalist.org/observations/29368400","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294641448","29368400",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.56017,25.169643,"Taipei",2019,7,23,"cdround","https://www.inaturalist.org/observations/30987982","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2366065334","30987982",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.027519,24.282746,"Taichung",2019,7,29,"cdround","https://www.inaturalist.org/observations/33525402","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2429282387","33525402",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.562851,25.167683,"Taipei",2019,7,19,"","https://www.inaturalist.org/observations/29179109","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2447833413","29179109",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.644699,24.652803,"Taiwan",2019,7,20,"cdround","https://www.inaturalist.org/observations/45351075","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626355448","45351075",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.412464,24.827967,"Taipei",2019,8,3,"cdround","https://www.inaturalist.org/observations/30159015","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2331890221","30159015",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.736181,24.191008,"Taichung",2019,8,8,"cdround","https://www.inaturalist.org/observations/30459500","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2350332497","30459500",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.859385,25.113007,"New Taipei",2019,8,10,"cdround","https://www.inaturalist.org/observations/30662402","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2350386948","30662402",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.53392,24.953128,"New Taipei",2019,8,13,"cdround","https://www.inaturalist.org/observations/30744809","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2350405712","30744809",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.592965,25.088285,"Taipei",2019,8,11,"","https://www.inaturalist.org/observations/30883928","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2350446666","30883928",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.59649,25.093227,"Taipei",2019,8,18,"cdround","https://www.inaturalist.org/observations/31040793","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2366078263","31040793",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.772263,24.839033,"Taiwan",2019,8,18,"cdround","https://www.inaturalist.org/observations/31052500","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2366083725","31052500",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.57194,24.17041,"Taiwan",2019,8,16,"cdround","https://www.inaturalist.org/observations/31221696","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2366130854","31221696",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.545379,25.149093,"Taipei",2019,8,25,"cdround","https://www.inaturalist.org/observations/31460152","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397548618","31460152",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.581525,24.964588,"Taipei",2019,8,25,"cdround","https://www.inaturalist.org/observations/31527774","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397566960","31527774",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.592274,25.089486,"Taipei",2019,8,2,"","https://www.inaturalist.org/observations/31803107","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397635131","31803107",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",119.101245,27.058692,"Fujian",2019,8,20,"cdround","https://www.inaturalist.org/observations/31963260","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397669850","31963260",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",114.129914,22.430875,"Tai Po",2019,8,24,"cdround","https://www.inaturalist.org/observations/31404296","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2422882026","31404296",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.590208,23.433762,"Taiwan",2019,8,4,"cdround","https://www.inaturalist.org/observations/34525772","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2445037682","34525772",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.590207,23.434121,"Taiwan",2019,8,4,"","https://www.inaturalist.org/observations/34525775","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2445067595","34525775",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.739677,24.792309,"Taiwan",2019,9,2,"cdround","https://www.inaturalist.org/observations/31955744","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397667572","31955744",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.48323,23.466633,"Taiwan",2019,9,13,"cdround","https://www.inaturalist.org/observations/32698255","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2423061871","32698255",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.731792,24.183709,"Taichung",2019,9,25,"cdround","https://www.inaturalist.org/observations/33416822","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2423243737","33416822",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.731839,24.183837,"Taichung",2019,9,28,"cdround","https://www.inaturalist.org/observations/33529462","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2429282158","33529462",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.582489,25.041155,"Taipei",2019,9,25,"cdround","https://www.inaturalist.org/observations/33632673","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2429312565","33632673",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.609907,22.955611,"Kaohsiung",2019,9,29,"cdround","https://www.inaturalist.org/observations/33644579","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2429315698","33644579",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.604067,25.078411,"Taipei",2019,9,7,"cdround","https://www.inaturalist.org/observations/34155496","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2429531521","34155496",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.83796,24.602868,"Taiwan",2019,9,23,"","https://www.inaturalist.org/observations/36130562","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2465308428","36130562",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.475,22.885632,"Kaohsiung",2019,9,9,"cdround","https://www.inaturalist.org/observations/32750265","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2517956419","32750265",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.886323,24.933119,"Taiwan",2019,9,8,"cdround","https://www.inaturalist.org/observations/38501309","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2573981586","38501309",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.681795,23.760995,"Taiwan",2019,10,2,"","https://www.inaturalist.org/observations/33734629","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2429338519","33734629",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.686977,23.692724,"Taiwan",2019,10,27,"cdround","https://www.inaturalist.org/observations/34955110","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2447957069","34955110",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.785289,24.173079,"Taichung",2019,11,5,"cdround","https://www.inaturalist.org/observations/35372129","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2451743391","35372129",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.503213,23.524298,"Taiwan",2019,11,17,"cdround","https://www.inaturalist.org/observations/35836953","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2460027414","35836953",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",118.412966,24.461702,"Fujian",2019,11,26,"","https://www.inaturalist.org/observations/36160133","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2465166178","36160133",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.775657,24.054612,"Taichung",2019,11,10,"cdround","https://www.inaturalist.org/observations/35529677","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574220432","35529677",NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon elegans",121.49751,23.96344,NA,2018,1,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774445444",NA,"<U+9285><U+9580><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.580398,25.191847,"New Taipei",2018,3,14,"cdround","https://www.inaturalist.org/observations/10243036","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1990435963","10243036",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.804235,25.14551,"Taiwan",2018,3,30,"","https://www.inaturalist.org/observations/30482085","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2350340421","30482085",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.582039,25.023685,"Taipei",2018,4,21,"cdround","https://www.inaturalist.org/observations/61109986","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873724268","61109986",NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon elegans",121.59719,23.92396,NA,2018,4,23,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774453427",NA,"<U+82B1><U+84EE><U+5927><U+6A4B>(<U+82B1><U+84EE><U+6EAA><U+4E0B><U+6E38>)",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.524989,25.182,"New Taipei",2018,5,19,"cdround","https://www.inaturalist.org/observations/27497603","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2273256306","27497603",NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon elegans",121.20206,23.05867,NA,2018,5,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774450749",NA,"<U+842C><U+5B89><U+6EAA><U+53E3>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon elegans",121.20277,23.05288,NA,2018,5,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774457749",NA,"<U+6CE5><U+6C34><U+6EAA>9<U+865F><U+6A4B>",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.944855,24.287405,"Taichung",2018,6,3,"cdround","https://www.inaturalist.org/observations/13069911","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1848798978","13069911",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.942832,24.286354,"Taichung",2018,6,3,"","https://www.inaturalist.org/observations/13292919","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1850951417","13292919",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.924132,24.319331,"Taiwan",2018,6,3,"cdround","https://www.inaturalist.org/observations/13421340","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880477317","13421340",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",114.198526,22.365491,"Sha Tin",2018,6,7,"cdround","https://www.inaturalist.org/observations/19453573","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1986591886","19453573",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.839761,24.660919,"Taiwan",2018,7,7,"cdround","https://www.inaturalist.org/observations/14158588","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1883474601","14158588",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.653904,24.654754,"Taiwan",2018,7,15,"cdround","https://www.inaturalist.org/observations/14383986","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1883531580","14383986",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.566887,24.062089,"Taiwan",2018,7,28,"cdround","https://www.inaturalist.org/observations/19573014","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1990474327","19573014",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",112.87955,24.983912,"Hunan",2018,7,18,"cdround","https://www.inaturalist.org/observations/51668361","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2864743422","51668361",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",119.583885,23.575668,"Taiwan",2018,7,16,"cdround","https://www.inaturalist.org/observations/71468432","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3068109608","71468432",NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon elegans",121.72298,24.68408,NA,2018,7,19,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774347487",NA,"<U+5206><U+6D2A><U+5830><U+4EBA><U+884C><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon elegans",121.64033,24.66152,NA,2018,7,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774441455",NA,"<U+96D9><U+8CE2><U+4E8C><U+865F><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon elegans",121.56732,24.64159,NA,2018,7,17,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774450432",NA,"<U+725B><U+9B25><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon elegans",121.41064,24.46781,NA,2018,7,17,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774457434",NA,"<U+7E7C><U+5149><U+6A4B>",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.519167,23.319167,"Tainan",2018,8,1,"cdround","https://www.inaturalist.org/observations/15132884","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1890692387","15132884",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.607601,23.612184,"Taiwan",2018,8,6,"cdround","https://www.inaturalist.org/observations/33879809","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2429382115","33879809",NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon elegans",121.18953,23.02845,NA,2018,8,7,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774453755",NA,"<U+5609><U+6B66><U+6EAA>",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.48359,23.469946,"Taiwan",2018,9,16,"cdround","https://www.inaturalist.org/observations/16702804","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913707375","16702804",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.504211,25.155241,"Taipei",2018,9,20,"cdround","https://www.inaturalist.org/observations/16711394","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913709651","16711394",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.773148,24.831533,"Taiwan",2018,9,22,"cdround","https://www.inaturalist.org/observations/16784166","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1914207873","16784166",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.595268,25.08972,"Taipei",2018,9,2,"cdround","https://www.inaturalist.org/observations/18623333","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1946332431","18623333",NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon elegans",121.68749,24.70528,NA,2018,9,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774349468",NA,"<U+4E0A><U+6DF1><U+6E9D>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon elegans",121.6877,24.61206,NA,2018,9,19,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351779",NA,"<U+5BD2><U+83EF><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon elegans",121.61511,24.63536,NA,2018,9,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774353779",NA,"<U+6E05><U+6C34><U+6A4B>",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.966667,24.774063,"Kaohsiung",2018,10,6,"cdround","https://www.inaturalist.org/observations/28945513","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294531313","28945513",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.609656,23.582722,"Taiwan",2018,10,13,"cdround","https://www.inaturalist.org/observations/17496566","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3079650507","17496566",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.573253,24.170617,"Taiwan",2018,11,4,"cdround","https://www.inaturalist.org/observations/18079262","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1935596598","18079262",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.526634,25.080556,"Taipei",2018,11,8,"cdround","https://www.inaturalist.org/observations/56104292","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850758299","56104292",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.529475,25.083795,"Taipei",2018,11,8,"","https://www.inaturalist.org/observations/56104308","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2851057254","56104308",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.31253,23.183764,"Tainan",2018,11,18,"cdround","https://www.inaturalist.org/observations/18469656","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3079496512","18469656",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.868145,24.315367,NA,2017,1,30,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864143648",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.484089,23.470631,"Taiwan",2017,1,3,"cdround","https://www.inaturalist.org/observations/15870640","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1899768654","15870640",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",121.72847,25.02465,NA,2017,2,19,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144054",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon elegans",120.51278,23.55705,NA,2017,2,18,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144188",NA,NA,NA,NA,NA,NA,NA,NA
