"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality","type"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.176081,22.244107,"Southern",2019,4,26,"cdround","https://www.inaturalist.org/observations/23133932","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2238806151","23133932",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.198849,22.364178,"Sha Tin",2019,4,24,"cdround","https://www.inaturalist.org/observations/23314768","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2238839967","23314768",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.142197,22.347043,"Kwai Tsing",2019,4,28,"cdround","https://www.inaturalist.org/observations/23556220","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2238883326","23556220",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.160633,22.257049,"Southern",2019,5,16,"cdround","https://www.inaturalist.org/observations/25200254","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2243010436","25200254",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.139358,22.266608,"Central and Western",2019,7,28,"cdround","https://www.inaturalist.org/observations/29676629","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2311344338","29676629",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.142708,22.266325,"Central and Western",2019,7,28,"cdround","https://www.inaturalist.org/observations/29676230","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2311345557","29676230",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.141105,22.350526,"Kwai Tsing",2019,8,10,"cdround","https://www.inaturalist.org/observations/30588476","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2350365842","30588476",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.179646,22.270817,"Wan Chai",2019,9,11,"cdround","https://www.inaturalist.org/observations/32518603","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2423016160","32518603",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",121.494622,24.812015,"New Taipei",2019,10,11,"cdround","https://www.inaturalist.org/observations/34764652","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2641540365","34764652",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.176636,22.244453,"Southern",2018,4,27,"cdround","https://www.inaturalist.org/observations/11476438","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1839273482","11476438",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.176496,22.244944,"Southern",2018,4,27,"cdround","https://www.inaturalist.org/observations/11479682","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1839273568","11479682",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",105.795156,21.343117,"Vinh Phuc",2018,4,2,"cdround","https://www.inaturalist.org/observations/36724184","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2529245281","36724184",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",105.635788,21.305196,"Vinh Phuc",2018,4,2,"cdround","https://www.inaturalist.org/observations/36724175","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2529302413","36724175",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",105.765928,21.339359,"Vinh Phuc",2018,4,3,"cdround","https://www.inaturalist.org/observations/36724211","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2529376620","36724211",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",105.792686,21.244839,"Vinh Phuc",2018,4,2,"cdround","https://www.inaturalist.org/observations/36724173","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2529406300","36724173",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",105.677731,21.3912,"Vinh Phuc",2018,4,2,"cdround","https://www.inaturalist.org/observations/36724177","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2814230446","36724177",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.140272,22.352102,"Kwai Tsing",2018,5,5,"cdround","https://www.inaturalist.org/observations/12413177","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1847507873","12413177",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",105.712323,21.384027,"Vinh Phuc",2018,5,30,"cdround","https://www.inaturalist.org/observations/27929780","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283083949","27929780",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.171513,22.255478,"Southern",2018,7,7,"cdround","https://www.inaturalist.org/observations/14230571","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1883493242","14230571",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.146219,22.2678,"Central and Western",2018,7,19,"cdround","https://www.inaturalist.org/observations/17218951","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1914367231","17218951",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.103569,22.422085,"Yuen Long",2018,8,6,"cdround","https://www.inaturalist.org/observations/15156982","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1890698271","15156982",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.142594,22.266424,"Central and Western",2018,8,12,"cdround","https://www.inaturalist.org/observations/15382197","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891323778","15382197",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.199721,22.356612,"Sha Tin",2018,8,16,"cdround","https://www.inaturalist.org/observations/15611005","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1898799333","15611005",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.197697,22.367527,"Sha Tin",2018,9,8,"cdround","https://www.inaturalist.org/observations/16371695","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913173957","16371695",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.164663,22.257285,"Southern",2018,9,14,"cdround","https://www.inaturalist.org/observations/16786382","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1914208669","16786382",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.197096,22.373797,"Sha Tin",2018,10,1,"cdround","https://www.inaturalist.org/observations/17114119","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1914347327","17114119",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.135389,22.353793,"Kwai Tsing",2018,10,1,"cdround","https://www.inaturalist.org/observations/17122807","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1914349684","17122807",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.197153,22.368785,"Sha Tin",2018,11,3,"cdround","https://www.inaturalist.org/observations/18056709","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1935591385","18056709",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.232296,22.273622,"Eastern",2018,11,7,"cdround","https://www.inaturalist.org/observations/18210974","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1935619429","18210974",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",113.962428,22.1897,"Islands",2017,4,5,"cdround","https://www.inaturalist.org/observations/73679384","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3090944491","73679384",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.184341,22.366467,"Sha Tin",2017,6,29,"cdround","https://www.inaturalist.org/observations/6950875","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1572373370","6950875",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.174695,22.278315,"Wan Chai",2017,6,17,"cdround","https://www.inaturalist.org/observations/6689092","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586094956","6689092",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.167507,22.294461,"Southern",2016,6,8,"cdround","https://www.inaturalist.org/observations/17347636","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1920827836","17347636",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.189813,22.401034,"Sha Tin",2016,7,18,"cdround","https://www.inaturalist.org/observations/15382231","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891323795","15382231",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.190064,22.400609,"Sha Tin",2016,7,28,"cdround","https://www.inaturalist.org/observations/15382497","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891323957","15382497",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.205569,22.36788,"Sha Tin",2016,9,30,"cdround","https://www.inaturalist.org/observations/18004760","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1933592168","18004760",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.200715,22.387952,"Sha Tin",2014,9,6,"cdround","https://www.inaturalist.org/observations/19778533","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1990551624","19778533",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.168971,22.2324,"Southern",2011,10,23,"","https://www.inaturalist.org/observations/69098621","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3039213493","69098621",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.152756,22.359422,"Sha Tin",2010,9,14,"cdround","https://www.inaturalist.org/observations/3867481","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1305129520","3867481",NA,NA,NA,NA
"cd875b5a-b3fe-48f2-94c7-371cab1431f3","PRESERVED_SPECIMEN","PRESENT","Physignathus cocincinus",103.821111,22.316389,"Lao Cai",1999,5,18,"cdround,gass84,osiic,incomis,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1211762719","37958","ASIA","Whole specimen (ETOH); Tissue","Sa Pa vicinity","PhysicalObject"
"cd875b5a-b3fe-48f2-94c7-371cab1431f3","PRESERVED_SPECIMEN","PRESENT","Physignathus cocincinus",106.477222,21.213333,"Hia Duong",1998,4,NA,"cdround,gass84,osiic,incomis,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1211761935","37122","ASIA","Whole specimen (ETOH); Tissue","Chi Linh vicinity; Hoang Hua Tham Village","PhysicalObject"
"cd875b5a-b3fe-48f2-94c7-371cab1431f3","PRESERVED_SPECIMEN","PRESENT","Physignathus cocincinus",105.641389,21.454167,"Vinh Phu",1997,5,NA,"cdround,gass84,osiic,incomis,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1211749508","35048","ASIA","Whole specimen (ETOH)","Tam Dao","PhysicalObject"
"cd875b5a-b3fe-48f2-94c7-371cab1431f3","PRESERVED_SPECIMEN","PRESENT","Physignathus cocincinus",106.4775,21.212222,"Hia Duong",1997,10,5,"cdround,gass84,osiic,incomis,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1211749522","35044","ASIA","Whole specimen (ETOH); Tissue","Chi Linh vicinity; Hoang Hua Tham Village","PhysicalObject"
"cd875b5a-b3fe-48f2-94c7-371cab1431f3","PRESERVED_SPECIMEN","PRESENT","Physignathus cocincinus",105.411111,22.365,"Tuyen Quang",1996,6,NA,"cdround,gass84,osiic,incomis,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1211745051","30518","ASIA","Whole specimen (ETOH); Tissue","Pac Ban; Na Hang Nature Reserve","PhysicalObject"
"cd875b5a-b3fe-48f2-94c7-371cab1431f3","PRESERVED_SPECIMEN","PRESENT","Physignathus cocincinus",105.634167,22.4175,"Bac Thai",1995,5,24,"cdround,gass84,osiic,incomis,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1211741648","26299","ASIA","Whole specimen (ETOH); Tissue","Ba Be National Park","PhysicalObject"
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Physignathus cocincinus",103.940779,22.34068,"Lao Cai Province",NA,NA,NA,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-8352","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476662523","R-8352","ASIA","tissue (95% ethanol); skull and jaw (70% ethanol); skin whole animal (ethanol)","LaoKay, TonNim",NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Physignathus cocincinus",105,22,NA,NA,NA,NA,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-20285","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476669296","R-20285","ASIA","whole animal (ethanol)","Thai-Nien, Fleuve Range, Tonkin",NA
