"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","elevation","elevationAccuracy","locality"
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.600306,35.119139,NA,2007,5,12,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874625","KUZ R63899",NA,NA,"Shizuoka-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",136.024375,35.400475,NA,2007,5,26,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874629","KUZ R63921",NA,NA,"Takashima-shi, Shiga Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",135.460556,34.802222,NA,2007,5,23,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874630","KUZ R63923",NA,NA,"Takahashi-shi, Okayama Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.532222,38.061667,NA,2007,6,25,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874674","KUZ R64127",NA,NA,"Sekikawa-mura, Niigata Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",135.159403,34.108822,NA,2007,7,28,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874697","KUZ R64342",NA,NA,"Kainan-shi, Wakayama Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",135.160628,34.108778,NA,2007,7,28,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874698","KUZ R64343",NA,NA,"Kainan-shi, Wakayama Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",135.181353,34.079881,NA,2007,8,1,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874699","KUZ R64344",NA,NA,"Arida-shi, Wakayama Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.877639,35.302389,NA,2007,8,20,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874712","KUZ R64429",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.907472,35.367917,NA,2007,8,20,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874722","KUZ R64422",NA,NA,"Oyama-cho, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.900389,35.323,NA,2007,8,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874729","KUZ R64431",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.876417,35.300306,NA,2007,8,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874730","KUZ R64432",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.877389,35.298528,NA,2007,8,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874732","KUZ R64435",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.876389,35.298278,NA,2007,8,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874733","KUZ R64436",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.88325,35.302222,NA,2007,8,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874734","KUZ R64437",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.877194,35.303278,NA,2007,8,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874735","KUZ R64438",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.907639,35.338528,NA,2007,8,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874736","KUZ R64440",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.908111,35.338056,NA,2007,8,24,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874737","KUZ R64442",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.908861,35.338028,NA,2007,8,24,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874740","KUZ R64445",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.909111,35.338639,NA,2007,8,24,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874742","KUZ R64447",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.887056,35.320222,NA,2007,8,24,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874743","KUZ R64449",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.880889,35.322917,NA,2007,8,25,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874744","KUZ R64450",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.880972,35.321222,NA,2007,8,25,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874745","KUZ R64451",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.881194,35.321639,NA,2007,8,25,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874746","KUZ R64452",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.881083,35.321222,NA,2007,8,25,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874747","KUZ R64453",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.879944,35.32275,NA,2007,8,25,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874748","KUZ R64454",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.881139,35.321472,NA,2007,8,25,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874749","KUZ R64455",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.880278,35.321111,NA,2007,8,25,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874750","KUZ R64456",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.879722,35.321111,NA,2007,8,25,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874751","KUZ R64457",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.609472,35.120139,NA,2007,8,26,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874752","KUZ R64459",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.6115,35.12325,NA,2007,8,27,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874753","KUZ R64460",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.611139,35.12825,NA,2007,8,27,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874756","KUZ R64463",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.610694,35.128417,NA,2007,8,27,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874757","KUZ R64465",NA,NA,"Gotenba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.588,35.102806,NA,2007,8,27,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874758","KUZ R64466",NA,NA,"Yui-cho, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.550583,35.102194,NA,2007,8,27,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874759","KUZ R64467",NA,NA,"Yui-cho, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.583344,35.101111,NA,2007,8,27,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874760","KUZ R64468",NA,NA,"Yui-cho, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.554333,35.103833,NA,2007,8,27,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874761","KUZ R64469",NA,NA,"Yui-cho, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",135.864278,34.498222,NA,2007,9,9,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874770","KUZ R64507",NA,NA,"Kurashiki-shi, Okayama Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",136.269889,34.927881,NA,2007,9,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874781","KUZ R64569",NA,NA,"Koka-shi, Shiga Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",136.164033,34.956875,NA,2007,9,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874782","KUZ R64570",NA,NA,"Koka-shi, Shiga Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",136.7651,35.422967,NA,2006,4,6,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874448","KUZ R61534",NA,NA,"Gifu-shi, Gifu Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",136.765736,35.424692,NA,2006,4,6,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874449","KUZ R61535",NA,NA,"Gifu-shi, Gifu Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",136.768569,35.426461,NA,2006,4,6,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874450","KUZ R61536",NA,NA,"Gifu-shi, Gifu Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",136.769772,35.427967,NA,2006,4,6,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874452","KUZ R61538",NA,NA,"Gifu-shi, Gifu Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.361111,34.924739,NA,2006,5,1,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874460","KUZ R61563",NA,NA,"Shizuoka-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.359144,34.923819,NA,2006,5,1,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874461","KUZ R61564",NA,NA,"Shizuoka-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.366308,34.924094,NA,2006,5,1,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874462","KUZ R61565",NA,NA,"Shizuoka-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",136.115936,35.498419,NA,2006,7,15,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874477","KUZ R61813",NA,NA,"Nishiazai, Nagahama-shi, Shiga Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",130.409444,33.414722,NA,2006,8,NA,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874575","KUZ R63776",NA,NA,"Nakagawa-machi, Fukuoka Pref."
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon japonicus",135.593569,34.545329,"Osaka",2006,8,23,"cdround","https://www.inaturalist.org/observations/120661600","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858476762","120661600",NA,NA,NA
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.20885,34.8465,NA,2006,9,2,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874482","KUZ R61872",NA,NA,"Shimada-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.212447,34.849019,NA,2006,9,2,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874483","KUZ R61873",NA,NA,"Shimada-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.127431,34.823981,NA,2006,9,3,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874486","KUZ R61877",NA,NA,"Shimada-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.127481,34.82425,NA,2006,9,3,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874487","KUZ R61878",NA,NA,"Shimada-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.128192,34.824553,NA,2006,9,3,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874488","KUZ R61879",NA,NA,"Shimada-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",137.974417,34.738439,NA,2006,9,3,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874489","KUZ R61880",NA,NA,"Fukuroi-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",137.974022,34.735047,NA,2006,9,3,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874491","KUZ R61882",NA,NA,"Fukuroi-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",137.974578,34.735225,NA,2006,9,3,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874492","KUZ R61883",NA,NA,"Fukuroi-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.083878,34.763367,NA,2006,9,4,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874493","KUZ R61884",NA,NA,"Kikugawa-cho, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.085214,34.766097,NA,2006,9,4,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874494","KUZ R61885",NA,NA,"Kikugawa-cho, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.085117,34.767811,NA,2006,9,4,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874495","KUZ R61886",NA,NA,"Kikugawa-cho, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.085186,34.767869,NA,2006,9,4,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874496","KUZ R61887",NA,NA,"Kikugawa-cho, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.085247,34.767828,NA,2006,9,4,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874497","KUZ R61888",NA,NA,"Kikugawa-cho, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",135.076531,35.482592,NA,2006,9,22,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874523","KUZ R63537",NA,NA,"Matsue-shi, Shimane Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",133.011417,35.427056,NA,2006,9,24,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874524","KUZ R63538",NA,NA,"Matsue-shi, Shimane Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",133.011853,35.427503,NA,2006,9,24,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874525","KUZ R63539",NA,NA,"Matsue-shi, Shimane Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",134.237672,35.508078,NA,2006,9,25,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874526","KUZ R63540",NA,NA,"Tottorijo Castle, Tottori-shi, Tottori Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",134.237933,35.508422,NA,2006,9,25,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874527","KUZ R63541",NA,NA,"Tottorijo Castle, Tottori-shi, Tottori Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",134.238175,35.507908,NA,2006,9,25,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874528","KUZ R63542",NA,NA,"Tottorijo Castle, Tottori-shi, Tottori Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",134.237597,35.507867,NA,2006,9,25,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874529","KUZ R63543",NA,NA,"Tottorijo Castle, Tottori-shi, Tottori Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",134.237178,35.508333,NA,2006,9,25,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874530","KUZ R63544",NA,NA,"Tottorijo Castle, Tottori-shi, Tottori Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",134.238044,35.507578,NA,2006,9,25,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874531","KUZ R63545",NA,NA,"Tottorijo Castle, Tottori-shi, Tottori Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",132.563778,33.220028,NA,2005,3,18,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874373","KUZ R60438",NA,NA,"Uwajimajo Castle, Uwajima-shi, Ehime Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",132.788417,33.850139,NA,2005,3,19,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874374","KUZ R60439",NA,NA,"Matsuyama-shi, Ehime Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",132.76675,33.843944,NA,2005,3,19,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874375","KUZ R60440",NA,NA,"Matsuyamajo Castle, Matsuyama-shi, Ehime Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",134.517361,33.732611,NA,2005,3,19,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874376","KUZ R60441",NA,NA,"Matsuyamajo Castle, Matsuyama-shi, Ehime Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",134.5555,34.07525,NA,2005,3,21,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874378","KUZ R60443",NA,NA,"Tokushimajo Castle, Tokushima-shi, Tokushima Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",137.159764,34.960747,NA,2005,5,17,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874401","KUZ R60664",NA,NA,"Okazaki-shi, Aichi Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",137.166111,34.961944,NA,2005,5,17,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874403","KUZ R60666",NA,NA,"Okazaki-shi, Aichi Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",137.151567,34.949217,NA,2005,5,17,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874404","KUZ R60667",NA,NA,"Okazaki-shi, Aichi Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",137.084625,34.959858,NA,2005,6,17,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874412","KUZ R60746",NA,NA,"Okazaki-shi, Aichi Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",137.121192,34.945758,NA,2005,6,17,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874414","KUZ R60748",NA,NA,"Okazaki-shi, Aichi Pref."
